Relatório de Honras e Atrasos
Data de Emissão: 08/09/2021 14:17
Tipo de Dívida: Interna - Externa
Selecionar mutuário(s) por: Não Informado
Credor(es): Não Informado
Selecionar operação de crédito por: Não Informado
Status Atraso: Honra de Aval
Data Regularização Inicial: 01/01/2016
Data Regularização Final: 31/08/2021

Data de Vencimento;Tipo de Dívida;Nome do Contrato;Credor;Classificação do Credor;Mutuário;Tipo de Mutuário;Processo PGFN;Status;Data Limite da União;Data Regularização do Atraso;Moeda de Origem;Total no Vencimento (Moeda de Origem);Honra - Principal (Moeda de Origem);Honra - Juros/Encargos (Moeda de Origem);Honra - Mora (Moeda de Origem);Honra - Total (Moeda de Origem);Honra - Principal (R$);Honra Juros/Encargos (R$);Honra - Mora (R$);Honra - Total (R$);Ano Regularização;Mês Regularização;
15/10/2016;Externa;BID2307/OC-BR;BID;Organismos Multilaterais;Rio de Janeiro;Estados;17944.001097/2009-67;Honra de Aval;11/11/2016;11/11/2016;Dólar;844.616,43;670.828,18;173.788,25;0,00;844.616,43;2.311.003,08;598.700,52;0,00;2.909.703,60;2016;Novembro;
15/10/2016;Externa;BIRD7773-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.001999/2008-12;Honra de Aval;11/11/2016;11/11/2016;Dólar;577.495,78;369.012,87;208.482,91;0,00;577.495,78;1.271.249,34;718.223,62;0,00;1.989.472,96;2016;Novembro;
15/10/2016;Externa;BIRD7827-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.001408/2009-98;Honra de Aval;11/11/2016;11/11/2016;Dólar;13.394.887,17;10.330.500,00;3.064.387,17;0,00;13.394.887,17;35.588.572,50;10.556.813,80;0,00;46.145.386,30;2016;Novembro;
15/10/2016;Externa;BIRD7508-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.001583/2007-13;Honra de Aval;11/11/2016;11/11/2016;Dólar;2.828.475,46;2.200.000,00;628.475,46;0,00;2.828.475,46;7.579.000,00;2.165.097,96;0,00;9.744.097,96;2016;Novembro;
15/10/2016;Externa;BIRD7719-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.002059/2008-41;Honra de Aval;11/11/2016;11/11/2016;Dólar;1.103.524,28;0,00;1.103.524,28;0,00;1.103.524,28;0,00;3.801.641,14;0,00;3.801.641,14;2016;Novembro;
15/10/2016;Externa;BID1990/OC-BR;BID;Organismos Multilaterais;Belford Roxo;Municípios;17944.001463/2007-16;Honra de Aval;11/11/2016;11/11/2016;Dólar;339.701,72;253.184,96;86.516,76;0,00;339.701,72;872.222,19;298.050,24;0,00;1.170.272,43;2016;Novembro;
17/10/2016;Interna;BNDES - 2011684;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.001256/2010-67;Honra de Aval;08/11/2016;08/11/2016;Real;5.096.816,36;2.822.041,72;2.277.551,34;566.179,49;5.665.772,55;2.822.041,72;2.277.551,34;566.179,49;5.665.772,55;2016;Novembro;
19/10/2016;Interna;CAIXA - 20090492;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000599/2009-71;Honra de Aval;08/11/2016;08/11/2016;Real;2.514.081,36;914.953,89;1.601.656,07;24.481,03;2.541.090,99;914.953,89;1.601.656,07;24.481,03;2.541.090,99;2016;Novembro;
12/10/2016;Interna;CAIXA - 20110776;Caixa Econômica Federal;Bancos Federais;Natal;Municípios;17944.001524/2010-41;Honra de Aval;08/11/2016;08/11/2016;Real;2.157.535,94;583.350,10;1.577.046,92;28.508,63;2.188.905,65;583.350,10;1.577.046,92;28.508,63;2.188.905,65;2016;Novembro;
15/10/2016;Interna;CAIXA - 20120812;Caixa Econômica Federal;Bancos Federais;Roraima;Estados;17944.001473/2012-19;Honra de Aval;08/11/2016;08/11/2016;Real;2.644.304,60;1.157.531,12;1.486.773,48;283.466,86;2.927.771,46;1.157.531,12;1.486.773,48;283.466,86;2.927.771,46;2016;Novembro;
19/10/2016;Interna;CAIXA - 20120747;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001228/2011-21;Honra de Aval;08/11/2016;08/11/2016;Real;834.403,82;215.063,54;620.179,52;8.125,04;843.368,10;215.063,54;620.179,52;8.125,04;843.368,10;2016;Novembro;
17/10/2016;Interna;BNDES - 2016004;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000158/2016-06;Honra de Aval;08/11/2016;08/11/2016;Real;4.725.935,13;0,00;4.742.282,88;184.613,87;4.926.896,75;0,00;4.742.282,88;184.613,87;4.926.896,75;2016;Novembro;
17/10/2016;Interna;BB - 2012769;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.001308/2012-67;Honra de Aval;01/11/2016;01/11/2016;Real;9.695.265,27;4.356.281,35;5.338.983,92;431.142,50;10.126.407,77;4.356.281,35;5.338.983,92;431.142,50;10.126.407,77;2016;Novembro;
17/10/2016;Interna;Credit Suisse - CSBRA20140800329;Banco Suiço de Investimento - Credit Suisse-Brasil;Credores Privados;Rio de Janeiro;Estados;17944.000506/2014-75;Honra de Aval;31/10/2016;31/10/2016;Real;101.535.176,22;29.864.973,48;71.670.202,74;2.897.692,84;104.432.869,06;29.864.973,48;71.670.202,74;2.897.692,84;104.432.869,06;2016;Outubro;
15/10/2016;Interna;CAIXA - 20100571;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000403/2010-81;Honra de Aval;31/10/2016;31/10/2016;Real;8.217.789,66;6.416.839,03;1.805.429,00;858.455,07;9.080.723,10;6.416.839,03;1.805.429,00;858.455,07;9.080.723,10;2016;Outubro;
20/09/2016;Externa;JICA BZ-P9;Japan International Cooperation Agency;Agências Governamentais;Rio de Janeiro;Estados;10163.002880/1993-18;Honra de Aval;17/10/2016;17/10/2016;Iene;4.655.044,00;0,00;0,00;4.655.044,00;4.655.044,00;0,00;0,00;142.956,40;142.956,40;2016;Outubro;
20/09/2016;Externa;JICA BZ-P9;Japan International Cooperation Agency;Agências Governamentais;Rio de Janeiro;Estados;10163.002880/1993-18;Honra de Aval;11/10/2016;11/10/2016;Iene;968.953.569,00;850.380.000,00;118.573.569,00;0,00;968.953.569,00;26.353.276,20;3.674.594,90;0,00;30.027.871,10;2016;Outubro;
25/09/2016;Interna;CAIXA - 20130885;Caixa Econômica Federal;Bancos Federais;Roraima;Estados;17944.000472/2013-38;Honra de Aval;11/10/2016;11/10/2016;Real;2.717.151,62;1.165.481,71;1.551.669,91;285.050,38;3.002.202,00;1.165.481,71;1.551.669,91;285.050,38;3.002.202,00;2016;Outubro;
25/09/2016;Interna;CAIXA - 20120842;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001300/2012-09;Honra de Aval;11/10/2016;11/10/2016;Real;7.377.796,64;0,00;7.396.328,05;794.234,13;8.190.562,18;0,00;7.396.328,05;794.234,13;8.190.562,18;2016;Outubro;
15/09/2016;Interna;CAIXA - 20120812;Caixa Econômica Federal;Bancos Federais;Roraima;Estados;17944.001473/2012-19;Honra de Aval;07/10/2016;07/10/2016;Real;2.600.992,76;1.156.089,27;1.444.903,49;278.826,96;2.879.819,72;1.156.089,27;1.444.903,49;278.826,96;2.879.819,72;2016;Outubro;
12/09/2016;Interna;CAIXA - 20110776;Caixa Econômica Federal;Bancos Federais;Natal;Municípios;17944.001524/2010-41;Honra de Aval;06/10/2016;06/10/2016;Real;2.155.445,39;579.557,61;1.578.829,97;25.624,54;2.184.012,12;579.557,61;1.578.829,97;25.624,54;2.184.012,12;2016;Outubro;
12/09/2016;Externa;BANK OF AMERICA-MT/2012;Bank of America;Credores Privados;Mato Grosso;Estados;17944.001622/2011-69;Honra de Aval;06/10/2016;06/10/2016;Dólar;32.837.524,06;22.724.980,00;10.112.544,06;223.451,24;33.060.975,30;73.640.297,69;32.769.699,03;724.093,74;107.134.090,46;2016;Outubro;
15/09/2016;Interna;BB - 2012769;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.001308/2012-67;Honra de Aval;04/10/2016;04/10/2016;Real;9.544.355,54;4.356.281,35;5.531.032,57;136.516,12;10.023.830,04;4.356.281,35;5.531.032,57;136.516,12;10.023.830,04;2016;Outubro;
15/09/2016;Interna;CAIXA - 20100571;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000403/2010-81;Honra de Aval;04/10/2016;04/10/2016;Real;8.192.622,54;6.410.098,66;1.788.590,60;868.894,80;9.067.584,06;6.410.098,66;1.788.590,60;868.894,80;9.067.584,06;2016;Outubro;
19/09/2016;Interna;CAIXA - 20090492;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000599/2009-71;Honra de Aval;04/10/2016;04/10/2016;Real;2.512.936,06;908.798,86;1.604.137,20;18.634,79;2.531.570,85;908.798,86;1.604.137,20;18.634,79;2.531.570,85;2016;Outubro;
19/09/2016;Interna;CAIXA - 20120747;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001228/2011-21;Honra de Aval;04/10/2016;04/10/2016;Real;834.306,45;213.616,79;620.689,66;6.186,82;840.493,27;213.616,79;620.689,66;6.186,82;840.493,27;2016;Outubro;
15/09/2016;Interna;BNDES - 2011684;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.001256/2010-67;Honra de Aval;04/10/2016;04/10/2016;Real;5.037.572,15;2.221.530,90;2.818.200,26;551.956,96;5.591.688,12;2.221.530,90;2.818.200,26;551.956,96;5.591.688,12;2016;Outubro;
13/09/2016;Externa;CFA007948;Corporacão Andina de Fomento;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000237/2012-85;Honra de Aval;29/09/2016;29/09/2016;Dólar;5.969.719,15;4.857.192,06;1.112.527,09;11.468,37;5.981.187,52;15.661.412,75;3.587.205,47;36.978,34;19.285.596,56;2016;Setembro;
13/09/2016;Externa;CFA007949;Corporacão Andina de Fomento;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000233/2012-05;Honra de Aval;29/09/2016;29/09/2016;Dólar;14.717.407,02;11.148.552,78;3.568.854,24;26.586,20;14.743.993,22;35.952.576,49;11.509.072,76;85.736,90;47.547.386,15;2016;Setembro;
15/09/2016;Interna;Credit Suisse - MU57/2014;Banco Suiço de Investimento - Credit Suisse-Brasil;Credores Privados;Rio de Janeiro;Estados;17944.000504/2014-86;Honra de Aval;29/09/2016;29/09/2016;Real;76.401.225,21;22.338.504,99;54.062.720,22;2.182.745,08;78.583.970,29;22.338.504,99;54.062.720,22;2.182.745,08;78.583.970,29;2016;Setembro;
09/09/2016;Externa;BID916/SF-BR;BID;Organismos Multilaterais;Rio de Janeiro;Estados;10951.000077/1993-30;Honra de Aval;10/10/2016;22/09/2016;Dólar;1.778.318,34;1.630.748,93;147.569,41;0,00;1.778.318,34;5.220.353,47;472.399,20;0,00;5.692.752,67;2016;Setembro;
09/09/2016;Externa;BID782/OC-BR;BID;Organismos Multilaterais;Rio de Janeiro;Estados;10951.000077/1993-30;Honra de Aval;10/10/2016;21/09/2016;Dólar;12.817.789,71;11.247.039,27;1.570.750,44;0,00;12.817.789,71;36.460.349,49;5.092.016,54;0,00;41.552.366,03;2016;Setembro;
15/08/2016;Interna;CAIXA - 20120812;Caixa Econômica Federal;Bancos Federais;Roraima;Estados;17944.001473/2012-19;Honra de Aval;20/09/2016;20/09/2016;Real;2.604.410,06;1.154.692,49;1.449.717,57;291.146,00;2.895.556,06;1.154.692,49;1.449.717,57;291.146,00;2.895.556,06;2016;Setembro;
01/08/2016;Interna;Contrato Conta A;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001007/1997-15;Honra de Aval;16/09/2016;16/09/2016;Real;32.203.715,11;32.203.715,11;0,00;0,00;32.203.715,11;32.203.715,11;0,00;0,00;32.203.715,11;2016;Setembro;
25/08/2016;Interna;CAIXA - 20130885;Caixa Econômica Federal;Bancos Federais;Roraima;Estados;17944.000472/2013-38;Honra de Aval;13/09/2016;13/09/2016;Real;2.671.758,01;0,00;2.673.738,10;281.809,76;2.955.547,86;0,00;2.673.738,10;281.809,76;2.955.547,86;2016;Setembro;
15/08/2016;Externa;BIRD8191-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000492/2012-28;Honra de Aval;12/09/2016;12/09/2016;Dólar;2.168.833,34;0,00;2.168.833,34;0,00;2.168.833,34;0,00;7.144.137,02;0,00;7.144.137,02;2016;Setembro;
15/08/2016;Externa;BIRD8200-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000508/2012-01;Honra de Aval;12/09/2016;12/09/2016;Dólar;92.255,65;0,00;92.255,65;0,00;92.255,65;0,00;303.890,11;0,00;303.890,11;2016;Setembro;
25/08/2016;Interna;CAIXA - 20120842;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001300/2012-09;Honra de Aval;12/09/2016;12/09/2016;Real;7.350.120,53;0,00;7.369.207,37;798.122,01;8.167.329,38;0,00;7.369.207,37;798.122,01;8.167.329,38;2016;Setembro;
15/08/2016;Externa;BIRD8307-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.001228/2013-92;Honra de Aval;12/09/2016;12/09/2016;Dólar;3.614.722,22;0,00;3.614.722,22;0,00;3.614.722,22;0,00;11.906.894,99;0,00;11.906.894,99;2016;Setembro;
10/06/2016;Externa;Fonplata BR-13/2007;Fundo Financeiro para Desenvolvimento da Bacia do Prata;Organismos Multilaterais;Chapecó;Municípios;19406.000300/2007-39;Honra de Aval;08/09/2016;08/09/2016;Dólar;711.417,66;491.743,73;218.839,92;834,01;711.417,66;1.566.773,23;697.258,56;2.657,29;2.266.689,08;2016;Setembro;
12/08/2016;Interna;CAIXA - 20110776;Caixa Econômica Federal;Bancos Federais;Natal;Municípios;17944.001524/2010-41;Honra de Aval;08/09/2016;08/09/2016;Real;2.151.266,17;575.488,14;1.579.754,92;28.452,99;2.183.696,05;575.488,14;1.579.754,92;28.452,99;2.183.696,05;2016;Setembro;
15/08/2016;Interna;BNDES - 2011684;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.001256/2010-67;Honra de Aval;06/09/2016;06/09/2016;Real;5.048.394,17;2.815.127,10;2.237.600,96;560.976,33;5.613.704,39;2.815.127,10;2.237.600,96;560.976,33;5.613.704,39;2016;Setembro;
19/08/2016;Interna;CAIXA - 20090492;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000599/2009-71;Honra de Aval;06/09/2016;06/09/2016;Real;2.508.318,49;902.345,21;1.605.973,28;21.928,75;2.530.247,24;902.345,21;1.605.973,28;21.928,75;2.530.247,24;2016;Setembro;
19/08/2016;Interna;CAIXA - 20120747;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001228/2011-21;Honra de Aval;06/09/2016;06/09/2016;Real;833.053,92;212.099,81;620.954,11;7.282,88;840.336,80;212.099,81;620.954,11;7.282,88;840.336,80;2016;Setembro;
15/08/2016;Interna;BNDES - 2013848;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000161/2013-79;Honra de Aval;06/09/2016;06/09/2016;Real;53.686.069,88;0,00;53.732.157,72;5.936.687,00;59.668.844,72;0,00;53.732.157,72;5.936.687,00;59.668.844,72;2016;Setembro;
15/08/2016;Interna;BB - 2012769;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.001308/2012-67;Honra de Aval;30/08/2016;30/08/2016;Real;9.558.912,57;4.356.281,35;5.202.631,22;371.327,78;9.930.240,35;4.356.281,35;5.202.631,22;371.327,78;9.930.240,35;2016;Agosto;
15/08/2016;Interna;CAIXA - 20100571;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000403/2010-81;Honra de Aval;30/08/2016;30/08/2016;Real;8.224.238,34;6.401.361,14;1.827.691,03;861.753,23;9.090.805,40;6.401.361,14;1.827.691,03;861.753,23;9.090.805,40;2016;Agosto;
28/07/2016;Externa;BID1037/OC-BR;BID;Organismos Multilaterais;Rio de Janeiro;Estados;00109.510006/5497-35;Honra de Aval;24/08/2016;24/08/2016;Dólar;6.414.052,23;4.551.710,98;1.862.341,25;0,00;6.414.052,23;14.692.923,04;6.011.637,56;0,00;20.704.560,60;2016;Agosto;
15/07/2016;Interna;BNDES - 2016004;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000158/2016-06;Honra de Aval;12/08/2016;12/08/2016;Real;4.577.059,03;0,00;4.588.141,49;204.013,80;4.792.155,29;0,00;4.588.141,49;204.013,80;4.792.155,29;2016;Agosto;
25/07/2016;Interna;CAIXA - 20130885;Caixa Econômica Federal;Bancos Federais;Roraima;Estados;17944.000472/2013-38;Honra de Aval;12/08/2016;12/08/2016;Real;8.964.660,88;0,00;8.964.660,88;949.284,54;9.913.945,42;0,00;8.964.660,88;949.284,54;9.913.945,42;2016;Agosto;
12/07/2016;Interna;CAIXA - 20110776;Caixa Econômica Federal;Bancos Federais;Natal;Municípios;17944.001524/2010-41;Honra de Aval;12/08/2016;12/08/2016;Real;2.144.918,43;555.739,67;1.581.669,44;32.694,37;2.170.103,48;555.739,67;1.581.669,44;32.694,37;2.170.103,48;2016;Agosto;
15/07/2016;Interna;BNDES - 2014976;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000487/2014-87;Honra de Aval;12/08/2016;12/08/2016;Real;40.811.452,84;0,00;40.881.530,61;4.619.846,39;45.501.377,00;0,00;40.881.530,61;4.619.846,39;45.501.377,00;2016;Agosto;
15/07/2016;Interna;CAIXA - 20120812;Caixa Econômica Federal;Bancos Federais;Roraima;Estados;17944.001473/2012-19;Honra de Aval;12/08/2016;12/08/2016;Real;2.560.701,65;1.153.295,70;1.407.405,95;279.548,44;2.840.250,09;1.153.295,70;1.407.405,95;279.548,44;2.840.250,09;2016;Agosto;
15/07/2016;Interna;BNDES - 2011684;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.001256/2010-67;Honra de Aval;09/08/2016;09/08/2016;Real;4.987.738,96;2.812.053,94;2.180.556,61;561.807,37;5.554.417,92;2.812.053,94;2.180.556,61;561.807,37;5.554.417,92;2016;Agosto;
25/07/2016;Interna;CAIXA - 20120842;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001300/2012-09;Honra de Aval;09/08/2016;09/08/2016;Real;7.305.603,11;0,00;7.318.988,89;782.552,42;8.101.541,31;0,00;7.318.988,89;782.552,42;8.101.541,31;2016;Agosto;
19/07/2016;Interna;CAIXA - 20120747;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001228/2011-21;Honra de Aval;03/08/2016;03/08/2016;Real;831.979,34;210.638,96;621.340,38;6.032,65;838.011,99;210.638,96;621.340,38;6.032,65;838.011,99;2016;Agosto;
19/07/2016;Interna;CAIXA - 20090492;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000599/2009-71;Honra de Aval;03/08/2016;03/08/2016;Real;2.504.244,12;896.130,21;1.608.113,91;18.158,16;2.522.402,28;896.130,21;1.608.113,91;18.158,16;2.522.402,28;2016;Agosto;
15/07/2016;Interna;BB - 2012769;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.001308/2012-67;Honra de Aval;01/08/2016;01/08/2016;Real;9.406.331,11;4.356.281,35;5.050.049,76;400.961,82;9.807.292,93;4.356.281,35;5.050.049,76;400.961,82;9.807.292,93;2016;Agosto;
15/07/2016;Interna;CAIXA - 20100571;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000403/2010-81;Honra de Aval;01/08/2016;01/08/2016;Real;8.195.369,37;6.394.121,48;1.806.690,99;863.957,88;9.064.770,35;6.394.121,48;1.806.690,99;863.957,88;9.064.770,35;2016;Agosto;
15/06/2016;Externa;BID2411/OC-BR;BID;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000797/2010-78;Honra de Aval;13/07/2016;13/07/2016;Dólar;1.496.610,19;851.829,85;644.780,34;0,00;1.496.610,19;2.802.520,21;2.121.327,32;0,00;4.923.847,53;2016;Julho;
27/06/2016;Interna;CAIXA - 20120842;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001300/2012-09;Honra de Aval;13/07/2016;13/07/2016;Real;7.258.495,01;0,00;7.324.420,17;793.271,33;8.117.691,50;0,00;7.324.420,17;793.271,33;8.117.691,50;2016;Julho;
15/06/2016;Externa;BID2646/OC-BR;BID;Organismos Multilaterais;Rio de Janeiro;Estados;17944.001671/2011-00;Honra de Aval;13/07/2016;13/07/2016;Dólar;2.061.230,23;0,00;2.061.230,23;0,00;2.061.230,23;0,00;6.781.447,46;0,00;6.781.447,46;2016;Julho;
15/06/2016;Interna;BNDES - 2011684;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.001256/2010-67;Honra de Aval;11/07/2016;11/07/2016;Real;4.987.738,96;2.808.871,02;2.195.941,66;565.688,42;5.570.501,10;2.808.871,02;2.195.941,66;565.688,42;5.570.501,10;2016;Julho;
06/06/2016;Externa;CFA008002;Corporacão Andina de Fomento;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000234/2012-41;Honra de Aval;01/07/2016;04/07/2016;Dólar;0,00;0,00;0,00;1.165,72;1.165,72;0,00;0,00;3.834,05;3.834,05;2016;Julho;
16/06/2016;Interna;CAIXA - 20100571;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000403/2010-81;Honra de Aval;04/07/2016;04/07/2016;Real;8.225.838,95;6.387.131,46;1.844.820,73;872.420,00;9.104.372,19;6.387.131,46;1.844.820,73;872.420,00;9.104.372,19;2016;Julho;
20/06/2016;Interna;CAIXA - 20090492;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000599/2009-71;Honra de Aval;04/07/2016;04/07/2016;Real;2.499.889,38;889.857,24;1.610.032,14;18.545,15;2.518.434,53;889.857,24;1.610.032,14;18.545,15;2.518.434,53;2016;Julho;
20/06/2016;Interna;CAIXA - 20120747;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001228/2011-21;Honra de Aval;04/07/2016;04/07/2016;Real;830.809,12;209.164,47;621.644,65;6.163,27;836.972,39;209.164,47;621.644,65;6.163,27;836.972,39;2016;Julho;
16/06/2016;Interna;BB - 2012735;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.000532/2012-31;Honra de Aval;04/07/2016;04/07/2016;Real;155.903.586,54;0,00;155.903.586,54;6.905.214,62;162.808.801,16;0,00;155.903.586,54;6.905.214,62;162.808.801,16;2016;Julho;
15/06/2016;Interna;BB - 2012769;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.001308/2012-67;Honra de Aval;04/07/2016;04/07/2016;Real;9.420.491,59;4.356.281,35;5.064.210,24;452.724,41;9.873.216,00;4.356.281,35;5.064.210,24;452.724,41;9.873.216,00;2016;Julho;
06/06/2016;Externa;CFA008002;Corporacão Andina de Fomento;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000234/2012-41;Honra de Aval;01/07/2016;01/07/2016;Dólar;9.711.305,84;7.515.490,73;2.195.815,11;32.640,02;9.743.945,86;24.068.359,06;7.032.097,89;104.529,66;31.204.986,61;2016;Julho;
23/05/2016;Externa;CFA007996;Corporacão Andina de Fomento;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000493/2012-72;Honra de Aval;20/06/2016;17/06/2016;Dólar;5.999.103,87;4.641.000,00;1.358.103,87;20.059,28;6.019.163,15;16.006.809,00;4.684.100,24;69.184,46;20.760.093,70;2016;Junho;
25/05/2016;Interna;CAIXA - 20120842;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001300/2012-09;Honra de Aval;13/06/2016;13/06/2016;Real;7.231.219,61;0,00;7.256.392,33;789.251,55;8.045.643,88;0,00;7.256.392,33;789.251,55;8.045.643,88;2016;Junho;
15/05/2016;Externa;BIRD7955-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000493/2010-19;Honra de Aval;13/06/2016;10/06/2016;Dólar;400.163,95;351.157,77;49.006,18;0,00;400.163,95;1.202.890,94;167.870,67;0,00;1.370.761,61;2016;Junho;
15/05/2016;Externa;BIRD8011-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000131/2011-09;Honra de Aval;13/06/2016;10/06/2016;Dólar;2.819.736,11;0,00;2.819.736,11;0,00;2.819.736,11;0,00;9.659.006,04;0,00;9.659.006,04;2016;Junho;
15/05/2016;Externa;BIRD8327-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000158/2013-55;Honra de Aval;13/06/2016;10/06/2016;Dólar;14.243,56;0,00;14.243,56;0,00;14.243,56;0,00;48.791,31;0,00;48.791,31;2016;Junho;
15/05/2016;Externa;BIRD8117-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.001680/2011-92;Honra de Aval;13/06/2016;10/06/2016;Dólar;1.914.496,64;0,00;1.914.496,64;0,00;1.914.496,64;0,00;6.558.108,24;0,00;6.558.108,24;2016;Junho;
16/05/2016;Externa;BID2762/OC-BR;BID;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000240/2012-07;Honra de Aval;13/06/2016;10/06/2016;Dólar;263.304,05;0,00;263.304,05;0,00;263.304,05;0,00;901.948,02;0,00;901.948,02;2016;Junho;
15/05/2016;Interna;BNDES - 2011684;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.001256/2010-67;Honra de Aval;06/06/2016;06/06/2016;Real;5.085.501,75;2.805.029,57;2.284.853,67;562.550,86;5.652.434,10;2.805.029,57;2.284.853,67;562.550,86;5.652.434,10;2016;Junho;
