Relatório de Honras e Atrasos
Data de Emissão: 30/04/2020 11:35
Tipo de Dívida: Interna - Externa
Selecionar mutuário(s) por: Não Informado
Credor(es): Não Informado
Selecionar operação de crédito por: Não Informado
Status Atraso: Honra de Aval
Data Regularização Inicial: 01/01/2016
Data Regularização Final: 30/04/2020

Data de Vencimento;Tipo de Dívida;Nome do Contrato;Credor;Classificação do Credor;Mutuário;Tipo de Mutuário;Processo PGFN;Status;Data Limite da União;Data Regularização do Atraso;Moeda de Origem;Total no Vencimento (Moeda de Origem);Honra - Principal (Moeda de Origem);Honra - Juros/Encargos (Moeda de Origem);Honra - Mora (Moeda de Origem);Honra - Total (Moeda de Origem);Honra - Principal (R$);Honra Juros/Encargos (R$);Honra - Mora (R$);Honra - Total (R$);Ano Regularização;Mês Regularização;
16/06/2017;Interna;BNDES - 2014976;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000487/2014-87;Honra de Aval;05/07/2017;05/07/2017;Real;24.817.351,85;10.408.734,15;14.418.788,63;2.691.742,34;27.519.265,12;10.408.734,15;14.418.788,63;2.691.742,34;27.519.265,12;2017;Julho;
16/06/2017;Interna;CAIXA - 20120812;Caixa Econômica Federal;Bancos Federais;Roraima;Estados;17944.001473/2012-19;Honra de Aval;05/07/2017;05/07/2017;Real;2.612.028,24;1.167.379,10;1.705.982,12;15.411,38;2.888.772,60;1.167.379,10;1.705.982,12;15.411,38;2.888.772,60;2017;Julho;
16/06/2017;Interna;BNDES - 2016004;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000158/2016-06;Honra de Aval;05/07/2017;05/07/2017;Real;3.153.080,74;1.530.635,26;1.624.421,00;123.587,45;3.278.643,71;1.530.635,26;1.624.421,00;123.587,45;3.278.643,71;2017;Julho;
16/06/2017;Interna;BNDES - 2013848;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000161/2013-79;Honra de Aval;05/07/2017;05/07/2017;Real;28.389.737,40;9.763.524,29;18.630.678,95;3.096.577,16;31.490.780,40;9.763.524,29;18.630.678,95;3.096.577,16;31.490.780,40;2017;Julho;
16/06/2017;Interna;BNDES - 2011684;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.001256/2010-67;Honra de Aval;05/07/2017;05/07/2017;Real;4.985.994,74;2.845.032,74;2.141.746,33;546.157,58;5.532.936,65;2.845.032,74;2.141.746,33;546.157,58;5.532.936,65;2017;Julho;
16/06/2017;Interna;BB - 2012769;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.001308/2012-67;Honra de Aval;29/06/2017;29/06/2017;Real;9.559.529,24;4.356.281,35;5.100.138,77;385.696,91;9.842.117,03;4.356.281,35;5.100.138,77;385.696,91;9.842.117,03;2017;Junho;
16/06/2017;Interna;CAIXA - 20100571;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000403/2010-81;Honra de Aval;29/06/2017;29/06/2017;Real;7.941.076,45;6.469.942,68;1.473.632,96;664.940,80;8.608.516,44;6.469.942,68;1.473.632,96;664.940,80;8.608.516,44;2017;Junho;
19/06/2017;Interna;CAIXA - 20090492;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000599/2009-71;Honra de Aval;29/06/2017;29/06/2017;Real;1.684.197,58;960.077,47;1.571.104,16;11.248,57;2.542.430,20;960.077,47;1.571.104,16;11.248,57;2.542.430,20;2017;Junho;
19/06/2017;Interna;CAIXA - 20120747;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001228/2011-21;Honra de Aval;29/06/2017;29/06/2017;Real;1.684.197,58;225.690,18;612.125,07;3.723,26;841.538,51;225.690,18;612.125,07;3.723,26;841.538,51;2017;Junho;
16/06/2017;Interna;BB - 2012735;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.000532/2012-31;Honra de Aval;29/06/2017;29/06/2017;Real;340.237.567,29;174.084.461,61;141.230.139,83;34.934.015,00;350.248.616,44;174.084.461,61;141.230.139,83;34.934.015,00;350.248.616,44;2017;Junho;
15/05/2017;Externa;BIRD7955-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000493/2010-19;Honra de Aval;14/06/2017;14/06/2017;Dólar;475.078,58;386.894,22;87.681,83;502,53;475.078,58;1.280.039,53;290.095,33;1.662,62;1.571.797,48;2017;Junho;
22/05/2017;Externa;CFA007996;Corporacão Andina de Fomento;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000493/2012-72;Honra de Aval;14/06/2017;14/06/2017;Dólar;6.221.746,85;4.641.000,00;1.580.746,85;20.107,52;6.241.854,37;15.349.970,69;5.228.273,61;66.505,03;20.644.749,33;2017;Junho;
17/05/2017;Interna;BNDES - 2014976;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000487/2014-87;Honra de Aval;14/06/2017;14/06/2017;Real;22.887.605,74;10.386.342,99;12.539.532,92;2.596.789,98;25.522.665,89;10.386.342,99;12.539.532,92;2.596.789,98;25.522.665,89;2017;Junho;
15/05/2017;Externa;BIRD8011-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000131/2011-09;Honra de Aval;14/06/2017;14/06/2017;Dólar;14.375.310,48;9.894.000,00;4.466.920,21;14.390,27;14.375.310,48;32.734.299,00;14.778.805,51;47.610,21;47.560.714,72;2017;Junho;
15/05/2017;Externa;BID2762/OC-BR;BID;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000240/2012-07;Honra de Aval;14/06/2017;14/06/2017;Dólar;775.402,36;478.630,55;296.771,81;0,00;775.402,36;1.583.549,18;981.869,53;0,00;2.565.418,71;2017;Junho;
15/05/2017;Externa;BIRD8117-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.001680/2011-92;Honra de Aval;14/06/2017;14/06/2017;Dólar;3.377.053,74;0,00;3.377.053,74;0,00;3.377.053,74;0,00;11.172.982,30;0,00;11.172.982,30;2017;Junho;
15/05/2017;Externa;BIRD8327-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000158/2013-55;Honra de Aval;14/06/2017;14/06/2017;Dólar;49.100,11;0,00;49.100,11;0,00;49.100,11;0,00;162.447,71;0,00;162.447,71;2017;Junho;
02/05/2017;Interna;Contrato Conta A;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001007/1997-15;Honra de Aval;14/06/2017;14/06/2017;Real;62.265.295,05;62.265.295,05;0,00;0,00;62.265.295,05;62.265.295,05;0,00;0,00;62.265.295,05;2017;Junho;
17/05/2017;Interna;BNDES - 2016004;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000158/2016-06;Honra de Aval;13/06/2017;13/06/2017;Real;2.918.101,92;1.525.528,44;1.399.734,23;128.732,96;3.053.995,63;1.525.528,44;1.399.734,23;128.732,96;3.053.995,63;2017;Junho;
25/05/2017;Interna;CAIXA - 20120842;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001300/2012-09;Honra de Aval;12/06/2017;12/06/2017;Real;7.514.848,11;0,00;7.520.323,03;814.488,58;8.334.811,61;0,00;7.520.323,03;814.488,58;8.334.811,61;2017;Junho;
25/05/2017;Interna;CAIXA - 20130885;Caixa Econômica Federal;Bancos Federais;Roraima;Estados;17944.000472/2013-38;Honra de Aval;12/06/2017;12/06/2017;Real;2.590.961,29;1.175.656,02;1.415.305,27;273.701,38;2.864.662,67;1.175.656,02;1.415.305,27;273.701,38;2.864.662,67;2017;Junho;
12/05/2017;Interna;CAIXA - 20110776;Caixa Econômica Federal;Bancos Federais;Natal;Municípios;17944.001524/2010-41;Honra de Aval;07/06/2017;07/06/2017;Real;2.166.326,06;608.718,25;1.558.882,13;27.520,27;2.195.120,65;608.718,25;1.558.882,13;27.520,27;2.195.120,65;2017;Junho;
19/05/2017;Interna;CAIXA - 20120747;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001228/2011-21;Honra de Aval;05/06/2017;05/06/2017;Real;1.687.921,19;224.437,39;613.454,10;6.902,21;844.793,70;224.437,39;613.454,10;6.902,21;844.793,70;2017;Junho;
19/05/2017;Interna;CAIXA - 20090492;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000599/2009-71;Honra de Aval;05/06/2017;05/06/2017;Real;1.687.921,19;954.748,12;1.575.764,31;20.845,43;2.551.357,86;954.748,12;1.575.764,31;20.845,43;2.551.357,86;2017;Junho;
15/05/2017;Interna;CAIXA - 20120812;Caixa Econômica Federal;Bancos Federais;Roraima;Estados;17944.001473/2012-19;Honra de Aval;05/06/2017;05/06/2017;Real;2.434.928,69;1.166.399,38;1.268.529,31;259.507,72;2.694.436,41;1.166.399,38;1.268.529,31;259.507,72;2.694.436,41;2017;Junho;
17/05/2017;Interna;BNDES - 2011684;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.001256/2010-67;Honra de Aval;02/06/2017;02/06/2017;Real;4.729.571,26;2.842.571,67;1.888.240,77;515.753,17;5.246.565,61;2.842.571,67;1.888.240,77;515.753,17;5.246.565,61;2017;Junho;
17/05/2017;Interna;BNDES - 2013848;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000161/2013-79;Honra de Aval;02/06/2017;02/06/2017;Real;26.080.547,50;9.755.078,47;16.332.313,32;2.832.569,00;28.919.960,79;9.755.078,47;16.332.313,32;2.832.569,00;28.919.960,79;2017;Junho;
15/05/2017;Interna;BB - 2012769;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.001308/2012-67;Honra de Aval;30/05/2017;30/05/2017;Real;8.936.632,38;4.356.281,35;4.481.010,00;449.258,68;9.286.550,03;4.356.281,35;4.481.010,00;449.258,68;9.286.550,03;2017;Maio;
15/05/2017;Interna;CAIXA - 20100571;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000403/2010-81;Honra de Aval;30/05/2017;30/05/2017;Real;7.787.707,23;6.465.023,42;1.325.750,03;815.856,32;8.606.629,77;6.465.023,42;1.325.750,03;815.856,32;8.606.629,77;2017;Maio;
30/04/2017;Externa;AFD CBR 1042;Agência Francesa de Desevolvimento;Agências Governamentais;Rio de Janeiro;Estados;17944.000517/2012-93;Honra de Aval;30/05/2017;29/05/2017;Dólar;8.318.624,25;0,00;8.318.624,25;0,00;8.318.624,25;0,00;27.214.379,23;0,00;27.214.379,23;2017;Maio;
17/04/2017;Interna;BNDES - 2016004;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000158/2016-06;Honra de Aval;23/05/2017;23/05/2017;Real;3.174.587,17;1.520.235,49;1.662.131,49;151.061,90;3.333.428,88;1.520.235,49;1.662.131,49;151.061,90;3.333.428,88;2017;Maio;
08/05/2017;Interna;BB - 2013850;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.000159/2013-08;Honra de Aval;23/05/2017;23/05/2017;Real;116.763.738,61;0,00;99.249.177,82;22.086.494,75;121.335.672,57;0,00;99.249.177,82;22.086.494,75;121.335.672,57;2017;Maio;
17/04/2017;Interna;BNDES - 2014976;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000487/2014-87;Honra de Aval;17/05/2017;17/05/2017;Real;25.175.462,35;10.353.423,38;14.850.715,28;2.856.337,03;28.060.475,69;10.353.423,38;14.850.715,28;2.856.337,03;28.060.475,69;2017;Maio;
03/04/2017;Interna;Contrato Conta A;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001007/1997-15;Honra de Aval;17/05/2017;17/05/2017;Real;61.700.637,73;61.700.637,73;0,00;0,00;61.700.637,73;61.700.637,73;0,00;0,00;61.700.637,73;2017;Maio;
15/04/2017;Externa;BID2307/OC-BR;BID;Organismos Multilaterais;Rio de Janeiro;Estados;17944.001097/2009-67;Honra de Aval;12/05/2017;12/05/2017;Dólar;858.889,34;670.828,18;188.061,16;0,00;858.889,34;2.118.118,04;593.796,96;0,00;2.711.915,00;2017;Maio;
15/04/2017;Externa;BIRD7773-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.001999/2008-12;Honra de Aval;12/05/2017;12/05/2017;Dólar;780.618,67;497.749,78;282.868,89;0,00;780.618,67;1.570.169,88;892.320,25;0,00;2.462.490,13;2017;Maio;
17/04/2017;Interna;BNDES - 2013848;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000161/2013-79;Honra de Aval;12/05/2017;12/05/2017;Real;29.050.370,01;9.749.703,86;19.308.294,02;3.252.074,26;32.310.072,14;9.749.703,86;19.308.294,02;3.252.074,26;32.310.072,14;2017;Maio;
17/04/2017;Interna;BNDES - 2011684;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.001256/2010-67;Honra de Aval;12/05/2017;12/05/2017;Real;5.084.979,53;2.841.005,54;2.245.309,18;572.351,69;5.658.666,41;2.841.005,54;2.245.309,18;572.351,69;5.658.666,41;2017;Maio;
15/04/2017;Externa;BIRD7827-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.001408/2009-98;Honra de Aval;12/05/2017;12/05/2017;Dólar;14.265.187,60;10.330.500,00;3.934.687,60;0,00;14.265.187,60;32.623.332,19;12.425.596,11;0,00;45.048.928,30;2017;Maio;
15/04/2017;Externa;BIRD7508-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.001583/2007-13;Honra de Aval;12/05/2017;12/05/2017;Dólar;2.787.919,98;2.200.000,00;587.919,98;0,00;2.787.919,98;6.937.647,57;1.853.991,65;0,00;8.791.639,22;2017;Maio;
15/04/2017;Externa;BIRD7719-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.002059/2008-41;Honra de Aval;12/05/2017;12/05/2017;Dólar;1.508.881,16;0,00;1.508.881,16;0,00;1.508.881,16;0,00;4.766.555,58;0,00;4.766.555,58;2017;Maio;
25/04/2017;Interna;CAIXA - 20120842;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001300/2012-09;Honra de Aval;10/05/2017;10/05/2017;Real;7.505.893,84;0,00;7.516.319,99;803.651,23;8.319.971,22;0,00;7.516.319,99;803.651,23;8.319.971,22;2017;Maio;
20/03/2017;Externa;JICA BZ-P9;Japan International Cooperation Agency;Agências Governamentais;Rio de Janeiro;Estados;10163.002880/1993-18;Honra de Aval;08/05/2017;08/05/2017;Iene;4.721.250,00;0,00;0,00;5.738.222,00;5.738.222,00;0,00;0,00;162.391,68;162.391,68;2017;Maio;
12/04/2017;Interna;CAIXA - 20110776;Caixa Econômica Federal;Bancos Federais;Natal;Municípios;17944.001524/2010-41;Honra de Aval;05/05/2017;05/05/2017;Real;2.167.688,06;605.396,76;1.562.517,06;24.651,48;2.192.565,30;605.396,76;1.562.517,06;24.651,48;2.192.565,30;2017;Maio;
15/04/2017;Interna;BB - 2012769;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.001308/2012-67;Honra de Aval;02/05/2017;02/05/2017;Real;9.760.410,16;4.356.281,35;5.404.128,81;375.638,34;10.136.048,50;4.356.281,35;5.404.128,81;375.638,34;10.136.048,50;2017;Maio;
15/04/2017;Interna;CAIXA - 20100571;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000403/2010-81;Honra de Aval;02/05/2017;02/05/2017;Real;8.063.921,62;6.460.273,80;1.606.825,14;763.776,15;8.830.875,09;6.460.273,80;1.606.825,14;763.776,15;8.830.875,09;2017;Maio;
19/04/2017;Interna;CAIXA - 20090492;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000599/2009-71;Honra de Aval;02/05/2017;02/05/2017;Real;2.568.529,36;949.652,92;1.580.731,30;16.245,38;2.546.629,60;949.652,92;1.580.731,30;16.245,38;2.546.629,60;2017;Maio;
19/04/2017;Interna;CAIXA - 20120747;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001228/2011-21;Honra de Aval;02/05/2017;02/05/2017;Real;800.000,00;223.239,65;614.905,49;5.380,98;843.526,12;223.239,65;614.905,49;5.380,98;843.526,12;2017;Maio;
15/03/2017;Interna;BNDES - 2016004;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000158/2016-06;Honra de Aval;18/04/2017;18/04/2017;Real;2.907.528,50;1.511.815,28;1.539.077,59;0,00;3.050.892,87;1.511.815,28;1.539.077,59;0,00;3.050.892,87;2017;Abril;
20/03/2017;Externa;JICA BZ-P9;Japan International Cooperation Agency;Agências Governamentais;Rio de Janeiro;Estados;10163.002880/1993-18;Honra de Aval;18/04/2017;17/04/2017;Iene;947.580.253,00;24.380.394,60;2.786.731,25;0,00;27.167.125,85;24.380.394,60;2.786.731,25;0,00;27.167.125,85;2017;Abril;
15/03/2017;Interna;BNDES - 2014976;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000487/2014-87;Honra de Aval;13/04/2017;13/04/2017;Real;22.861.520,80;10.317.113,88;12.585.654,08;2.584.375,45;25.487.143,41;10.317.113,88;12.585.654,08;2.584.375,45;25.487.143,41;2017;Abril;
01/03/2017;Interna;Contrato Conta A;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001007/1997-15;Honra de Aval;13/04/2017;13/04/2017;Real;62.491.017,93;62.491.017,93;0,00;0,00;62.491.017,93;62.491.017,93;0,00;0,00;62.491.017,93;2017;Abril;
13/03/2017;Externa;CFA007948;Corporacão Andina de Fomento;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000237/2012-85;Honra de Aval;12/04/2017;11/04/2017;Dólar;5.769.228,28;4.620.390,35;1.168.783,38;0,00;5.789.173,73;14.540.368,43;3.678.161,30;0,00;18.218.529,73;2017;Abril;
13/03/2017;Externa;CFA007949;Corporacão Andina de Fomento;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000233/2012-05;Honra de Aval;12/04/2017;11/04/2017;Dólar;12.049.414,27;8.560.403,24;3.526.321,54;0,00;12.086.724,78;26.939.588,99;11.097.333,89;0,00;38.036.922,88;2017;Abril;
25/03/2017;Interna;CAIXA - 20120842;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001300/2012-09;Honra de Aval;11/04/2017;11/04/2017;Real;7.489.842,02;0,00;7.503.315,08;809.184,63;8.312.499,71;0,00;7.503.315,08;809.184,63;8.312.499,71;2017;Abril;
15/03/2017;Interna;CAIXA - 20120812;Caixa Econômica Federal;Bancos Federais;Roraima;Estados;17944.001473/2012-19;Honra de Aval;10/04/2017;10/04/2017;Real;2.442.442,47;1.164.276,47;1.278.166,00;264.732,22;2.707.174,69;1.164.276,47;1.278.166,00;264.732,22;2.707.174,69;2017;Abril;
09/03/2017;Externa;BID916/SF-BR;BID;Organismos Multilaterais;Rio de Janeiro;Estados;10951.000077/1993-30;Honra de Aval;07/04/2017;07/04/2017;Dólar;1.753.578,78;1.630.748,93;122.829,85;0,00;1.753.578,78;5.081.658,28;382.756,24;0,00;5.464.414,52;2017;Abril;
19/03/2017;Interna;CAIXA - 20090492;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000599/2009-71;Honra de Aval;07/04/2017;07/04/2017;Real;2.000.000,00;944.117,96;1.584.883,13;23.347,52;2.552.348,61;944.117,96;1.584.883,13;23.347,52;2.552.348,61;2017;Abril;
19/03/2017;Interna;CAIXA - 20120747;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001228/2011-21;Honra de Aval;07/04/2017;07/04/2017;Real;700.000,00;221.938,52;616.042,71;7.736,17;845.717,40;221.938,52;616.042,71;7.736,17;845.717,40;2017;Abril;
09/03/2017;Externa;BID782/OC-BR;BID;Organismos Multilaterais;Rio de Janeiro;Estados;10951.000077/1993-30;Honra de Aval;07/04/2017;06/04/2017;Dólar;12.554.458,25;11.247.039,27;1.307.418,98;0,00;12.554.458,25;35.152.621,24;4.086.338,02;0,00;39.238.959,26;2017;Abril;
12/03/2017;Interna;CAIXA - 20110776;Caixa Econômica Federal;Bancos Federais;Natal;Municípios;17944.001524/2010-41;Honra de Aval;06/04/2017;06/04/2017;Real;2.165.753,49;602.004,20;1.572.533,30;19.816,35;2.194.353,85;602.004,20;1.572.533,30;19.816,35;2.194.353,85;2017;Abril;
15/03/2017;Interna;BNDES - 2011684;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.001256/2010-67;Honra de Aval;04/04/2017;04/04/2017;Real;4.775.103,97;2.838.171,59;1.918.984,31;523.392,86;5.280.548,76;2.838.171,59;1.918.984,31;523.392,86;5.280.548,76;2017;Abril;
15/03/2017;Interna;BNDES - 2013848;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000161/2013-79;Honra de Aval;04/04/2017;04/04/2017;Real;26.139.928,91;9.739.978,37;16.411.230,45;2.864.429,07;29.015.637,89;9.739.978,37;16.411.230,45;2.864.429,07;29.015.637,89;2017;Abril;
15/03/2017;Interna;BB - 2012769;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.001308/2012-67;Honra de Aval;03/04/2017;31/03/2017;Real;8.968.066,03;4.356.281,35;4.611.784,68;377.606,50;9.345.672,53;4.356.281,35;4.611.784,68;377.606,50;9.345.672,53;2017;Março;
15/03/2017;Interna;CAIXA - 20100571;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000403/2010-81;Honra de Aval;31/03/2017;31/03/2017;Real;7.849.122,69;6.454.762,44;1.399.282,77;824.954,02;8.678.999,23;6.454.762,44;1.399.282,77;824.954,02;8.678.999,23;2017;Março;
15/02/2017;Interna;BNDES - 2016004;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000158/2016-06;Honra de Aval;24/03/2017;24/03/2017;Real;3.033.070,65;1.505.492,42;1.536.282,01;145.700,32;3.187.474,75;1.505.492,42;1.536.282,01;145.700,32;3.187.474,75;2017;Março;
01/02/2017;Interna;Contrato Conta A;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001007/1997-15;Honra de Aval;23/03/2017;23/03/2017;Real;57.126.522,54;57.126.522,54;0,00;0,00;57.126.522,54;57.126.522,54;0,00;0,00;57.126.522,54;2017;Março;
25/02/2017;Interna;CAIXA - 20120842;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001300/2012-09;Honra de Aval;20/03/2017;20/03/2017;Real;7.468.386,69;0,00;7.485.351,00;827.969,21;8.313.320,21;0,00;7.485.351,00;827.969,21;8.313.320,21;2017;Março;
15/02/2017;Interna;BNDES - 2014976;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000487/2014-87;Honra de Aval;17/03/2017;17/03/2017;Real;23.887.377,82;10.281.676,36;13.636.318,76;2.709.720,21;26.627.715,33;10.281.676,36;13.636.318,76;2.709.720,21;26.627.715,33;2017;Março;
15/02/2017;Externa;BIRD8191-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000492/2012-28;Honra de Aval;15/03/2017;15/03/2017;Dólar;2.775.333,34;0,00;2.775.333,34;0,00;2.775.333,34;0,00;8.781.987,29;0,00;8.781.987,29;2017;Março;
15/02/2017;Externa;BIRD8200-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.000508/2012-01;Honra de Aval;15/03/2017;15/03/2017;Dólar;134.139,28;0,00;134.139,28;0,00;134.139,28;0,00;424.456,92;0,00;424.456,92;2017;Março;
15/02/2017;Externa;BIRD8307-BR;Banco Mundial;Organismos Multilaterais;Rio de Janeiro;Estados;17944.001228/2013-92;Honra de Aval;15/03/2017;15/03/2017;Dólar;4.625.555,56;0,00;4.625.555,56;0,00;4.625.555,56;0,00;14.636.645,46;0,00;14.636.645,46;2017;Março;
15/02/2017;Interna;BNDES - 2013848;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000161/2013-79;Honra de Aval;15/03/2017;15/03/2017;Real;27.348.857,67;9.732.725,29;17.629.002,12;3.101.360,60;30.463.088,01;9.732.725,29;17.629.002,12;3.101.360,60;30.463.088,01;2017;Março;
15/02/2017;Interna;BNDES - 2011684;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.001256/2010-67;Honra de Aval;15/03/2017;15/03/2017;Real;4.906.737,38;2.836.058,09;2.072.988,30;559.784,01;5.468.830,40;2.836.058,09;2.072.988,30;559.784,01;5.468.830,40;2017;Março;
12/02/2017;Interna;CAIXA - 20110776;Caixa Econômica Federal;Bancos Federais;Natal;Municípios;17944.001524/2010-41;Honra de Aval;13/03/2017;13/03/2017;Real;2.166.445,66;598.652,16;1.569.301,22;31.827,07;2.199.780,45;598.652,16;1.569.301,22;31.827,07;2.199.780,45;2017;Março;
19/02/2017;Interna;CAIXA - 20120747;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001228/2011-21;Honra de Aval;08/03/2017;08/03/2017;Real;836.853,29;220.713,35;617.360,54;7.317,84;845.391,73;220.713,35;617.360,54;7.317,84;845.391,73;2017;Março;
19/02/2017;Interna;CAIXA - 20090492;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000599/2009-71;Honra de Aval;08/03/2017;08/03/2017;Real;2.523.839,39;938.906,18;1.589.491,74;22.077,26;2.550.475,18;938.906,18;1.589.491,74;22.077,26;2.550.475,18;2017;Março;
15/02/2017;Interna;BB - 2012769;Banco do Brasil S/A;Bancos Federais;Rio de Janeiro;Estados;17944.001308/2012-67;Honra de Aval;03/03/2017;03/03/2017;Real;9.307.109,64;4.356.281,35;5.271.520,85;65.611,16;9.693.413,36;4.356.281,35;5.271.520,85;65.611,16;9.693.413,36;2017;Março;
15/02/2017;Interna;CAIXA - 20100571;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.000403/2010-81;Honra de Aval;03/03/2017;03/03/2017;Real;7.981.102,03;6.447.682,80;1.538.430,01;838.825,81;8.824.938,62;6.447.682,80;1.538.430,01;838.825,81;8.824.938,62;2017;Março;
28/01/2017;Externa;BID1037/OC-BR;BID;Organismos Multilaterais;Rio de Janeiro;Estados;00109.510006/5497-35;Honra de Aval;23/02/2017;23/02/2017;Dólar;6.341.932,30;4.551.710,98;1.790.221,32;0,00;6.341.932,30;13.924.139,06;5.476.466,04;0,00;19.400.605,10;2017;Fevereiro;
16/01/2017;Interna;BNDES - 2016004;Banco Nacional de Desenvolvimento Econômico e Social;Bancos Federais;Rio de Janeiro;Estados;17944.000158/2016-06;Honra de Aval;20/02/2017;20/02/2017;Real;4.621.715,32;0,00;4.630.691,79;222.556,63;4.853.248,42;0,00;4.630.691,79;222.556,63;4.853.248,42;2017;Fevereiro;
01/01/2017;Interna;Contrato Conta A;Caixa Econômica Federal;Bancos Federais;Rio de Janeiro;Estados;17944.001007/1997-15;Honra de Aval;16/02/2017;16/02/2017;Real;127.255.340,28;127.255.340,28;0,00;0,00;127.255.340,28;127.255.340,28;0,00;0,00;127.255.340,28;2017;Fevereiro;
