"","data","tipo_divida","Credor","tipo_credor","mutuario","tipo_mutuario","Status","valor","mes","ano","mes_ano","mutuario_cat","estados","credor_cat","qde_credor","data_mes","pos"
"585",2019-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",1739981267,"04",2019,"201904","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2019-04-01,5
"586",2019-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",543585036,"04",2019,"201904","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2019-04-01,6
"587",2019-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",6774576207,"04",2019,"201904","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2019-04-01,7
"588",2019-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",1029279631,"04",2019,"201904","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2019-04-01,8
"589",2019-04-15,"Externa","BID","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",378769818,"04",2019,"201904","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",99,2019-04-01,9
"590",2019-04-15,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",904570171,"04",2019,"201904","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2019-04-01,10
"591",2019-04-15,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",72928064,"04",2019,"201904","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-04-01,11
"592",2019-04-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2492265167,"04",2019,"201904","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-04-01,12
"593",2019-04-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",320722395,"04",2019,"201904","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-04-01,13
"594",2019-04-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2775813324,"04",2019,"201904","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-04-01,14
"595",2019-04-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",471615049,"04",2019,"201904","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-04-01,15
"596",2019-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Minas Gerais","Estados","Honra de Aval",629386688,"04",2019,"201904","Minas Gerais","Minas Gerais","Banco Mundial",143,2019-04-01,16
"597",2019-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Minas Gerais","Estados","Honra de Aval",6343694168,"04",2019,"201904","Minas Gerais","Minas Gerais","Banco Mundial",143,2019-04-01,17
"598",2019-04-15,"Externa","Banco Mundial","Organismos Multilaterais","Minas Gerais","Estados","Honra de Aval",12402825068,"04",2019,"201904","Minas Gerais","Minas Gerais","Banco Mundial",143,2019-04-01,18
"599",2019-04-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Minas Gerais","Estados","Honra de Aval",424973347,"04",2019,"201904","Minas Gerais","Minas Gerais","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-04-01,19
"600",2019-04-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",229471627,"04",2019,"201904","Demais entes","Rio Grande do Norte","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-04-01,20
"601",2019-05-20,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",100278575,"05",2019,"201905","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-05-01,1
"602",2019-05-20,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",269425473,"05",2019,"201905","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-05-01,2
"603",2019-05-27,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",1379672111,"05",2019,"201905","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-05-01,3
"604",2019-05-15,"Externa","BID","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",314175823,"05",2019,"201905","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",99,2019-05-01,4
"605",2019-05-22,"Externa","Corporacão Andina de Fomento","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",265298866,"05",2019,"201905","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",41,2019-05-01,5
"606",2019-05-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",211350814,"05",2019,"201905","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2019-05-01,6
"607",2019-05-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",7180069208,"05",2019,"201905","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2019-05-01,7
"608",2019-05-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",6340171651,"05",2019,"201905","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2019-05-01,8
"609",2019-05-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",135195557,"05",2019,"201905","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2019-05-01,9
"610",2019-05-15,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",887141005,"05",2019,"201905","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2019-05-01,10
"611",2019-05-15,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",723898945,"05",2019,"201905","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-05-01,11
"612",2019-05-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2446847199,"05",2019,"201905","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-05-01,12
"613",2019-05-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",315807432,"05",2019,"201905","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-05-01,13
"614",2019-05-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2716035662,"05",2019,"201905","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-05-01,14
"615",2019-05-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",464605218,"05",2019,"201905","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-05-01,15
"616",2019-05-07,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",33966358694,"05",2019,"201905","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2019-05-01,16
"617",2019-05-15,"Externa","BID","Organismos Multilaterais","Minas Gerais","Estados","Honra de Aval",139124492,"05",2019,"201905","Minas Gerais","Minas Gerais","Demais credores",99,2019-05-01,17
"618",2019-05-15,"Externa","BID","Organismos Multilaterais","Minas Gerais","Estados","Honra de Aval",167813909,"05",2019,"201905","Minas Gerais","Minas Gerais","Demais credores",99,2019-05-01,18
"619",2019-05-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Minas Gerais","Estados","Honra de Aval",15575595,"05",2019,"201905","Minas Gerais","Minas Gerais","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-05-01,19
"620",2019-05-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Minas Gerais","Estados","Honra de Aval",42872942,"05",2019,"201905","Minas Gerais","Minas Gerais","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-05-01,20
"621",2019-05-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Minas Gerais","Estados","Honra de Aval",2071144314,"05",2019,"201905","Minas Gerais","Minas Gerais","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-05-01,21
"622",2019-05-14,"Externa","BID","Organismos Multilaterais","Minas Gerais","Estados","Honra de Aval",690976174,"05",2019,"201905","Minas Gerais","Minas Gerais","Demais credores",99,2019-05-01,22
"623",2019-05-14,"Externa","BID","Organismos Multilaterais","Minas Gerais","Estados","Honra de Aval",769623515,"05",2019,"201905","Minas Gerais","Minas Gerais","Demais credores",99,2019-05-01,23
"624",2019-05-15,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",2979245195,"05",2019,"201905","Demais entes","Goiás","Caixa Econômica Federal",377,2019-05-01,24
"625",2019-05-15,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",3295692525,"05",2019,"201905","Demais entes","Goiás","Caixa Econômica Federal",377,2019-05-01,25
"626",2019-06-25,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",1320294285,"06",2019,"201906","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-06-01,1
"627",2019-06-15,"Externa","BID","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",641538677,"06",2019,"201906","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",99,2019-06-01,2
"628",2019-06-15,"Externa","BID","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",194720398,"06",2019,"201906","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",99,2019-06-01,3
"629",2019-06-17,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",932527523,"06",2019,"201906","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2019-06-01,4
"630",2019-06-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",268931814,"06",2019,"201906","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-06-01,5
"631",2019-06-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",100053705,"06",2019,"201906","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-06-01,6
"632",2019-06-18,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",42932990224,"06",2019,"201906","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2019-06-01,7
"633",2019-06-17,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",479136369,"06",2019,"201906","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-06-01,8
"634",2019-06-17,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2581196532,"06",2019,"201906","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-06-01,9
"635",2019-06-17,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",331782651,"06",2019,"201906","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-06-01,10
"636",2019-06-17,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2878867144,"06",2019,"201906","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-06-01,11
"637",2019-06-17,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",716417097,"06",2019,"201906","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-06-01,12
"638",2019-06-05,"Externa","Corporacão Andina de Fomento","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",4164657608,"06",2019,"201906","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",41,2019-06-01,13
"639",2019-06-21,"Interna","Banco do Brasil S/A","Bancos Federais","Minas Gerais","Estados","Honra de Aval",45311791564,"06",2019,"201906","Minas Gerais","Minas Gerais","Banco do Brasil S/A",111,2019-06-01,14
"640",2019-06-17,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Minas Gerais","Estados","Honra de Aval",426707266,"06",2019,"201906","Minas Gerais","Minas Gerais","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-06-01,15
"641",2019-06-03,"Externa","Agência Francesa de Desevolvimento","Agências Governamentais","Minas Gerais","Estados","Honra de Aval",6297795935,"06",2019,"201906","Minas Gerais","Minas Gerais","Demais credores",14,2019-06-01,16
"642",2019-06-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio Grande do Norte","Estados","Honra de Aval",2867964271,"06",2019,"201906","Demais entes","Rio Grande do Norte","Banco Mundial",143,2019-06-01,17
"643",2019-06-17,"Interna","Banco do Brasil S/A","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",351537768,"06",2019,"201906","Demais entes","Rio Grande do Norte","Banco do Brasil S/A",111,2019-06-01,18
"644",2019-06-17,"Interna","Caixa Econômica Federal","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",166918519,"06",2019,"201906","Demais entes","Rio Grande do Norte","Caixa Econômica Federal",377,2019-06-01,19
"645",2019-06-17,"Interna","Caixa Econômica Federal","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",321130035,"06",2019,"201906","Demais entes","Rio Grande do Norte","Caixa Econômica Federal",377,2019-06-01,20
"646",2019-06-17,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",269914769,"06",2019,"201906","Demais entes","Rio Grande do Norte","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-06-01,21
"647",2019-06-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Goiás","Estados","Honra de Aval",274777444,"06",2019,"201906","Demais entes","Goiás","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-06-01,22
"648",2019-06-17,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",3310822683,"06",2019,"201906","Demais entes","Goiás","Caixa Econômica Federal",377,2019-06-01,23
"649",2019-06-17,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",2879720261,"06",2019,"201906","Demais entes","Goiás","Caixa Econômica Federal",377,2019-06-01,24
"650",2019-06-17,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",380556046,"06",2019,"201906","Demais entes","Goiás","Caixa Econômica Federal",377,2019-06-01,25
"651",2019-07-28,"Externa","BID","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",2204032852,"07",2019,"201907","Estado do Rio de Janeiro","Rio de Janeiro","Demais credores",99,2019-07-01,1
"652",2019-07-25,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",1320957742,"07",2019,"201907","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-07-01,2
"653",2019-07-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",467890817,"07",2019,"201907","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-07-01,3
"654",2019-07-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",268835276,"07",2019,"201907","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-07-01,4
"655",2019-07-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",24499781,"07",2019,"201907","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-07-01,5
"656",2019-07-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",99976434,"07",2019,"201907","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-07-01,6
"657",2019-07-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",30999803,"07",2019,"201907","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-07-01,7
"658",2019-07-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2692515309,"07",2019,"201907","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-07-01,8
"659",2019-07-15,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",854578361,"07",2019,"201907","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2019-07-01,9
"660",2019-07-15,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",712632903,"07",2019,"201907","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-07-01,10
"661",2019-07-24,"Interna","Banco do Brasil S/A","Bancos Federais","Minas Gerais","Estados","Honra de Aval",13702925234,"07",2019,"201907","Minas Gerais","Minas Gerais","Banco do Brasil S/A",111,2019-07-01,11
"662",2019-07-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Minas Gerais","Estados","Honra de Aval",398182228,"07",2019,"201907","Minas Gerais","Minas Gerais","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-07-01,12
"663",2019-07-15,"Interna","Banco do Brasil S/A","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",313203671,"07",2019,"201907","Demais entes","Rio Grande do Norte","Banco do Brasil S/A",111,2019-07-01,13
"664",2019-07-15,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",3005171173,"07",2019,"201907","Demais entes","Goiás","Caixa Econômica Federal",377,2019-07-01,14
"665",2019-07-15,"Interna","Caixa Econômica Federal","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",299735839,"07",2019,"201907","Demais entes","Rio Grande do Norte","Caixa Econômica Federal",377,2019-07-01,15
"666",2019-07-15,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",282111205,"07",2019,"201907","Demais entes","Goiás","Caixa Econômica Federal",377,2019-07-01,16
"667",2019-07-15,"Interna","Caixa Econômica Federal","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",156225238,"07",2019,"201907","Demais entes","Rio Grande do Norte","Caixa Econômica Federal",377,2019-07-01,17
"668",2019-07-15,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",346234308,"07",2019,"201907","Demais entes","Goiás","Caixa Econômica Federal",377,2019-07-01,18
"669",2019-07-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Goiás","Estados","Honra de Aval",24467152,"07",2019,"201907","Demais entes","Goiás","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-07-01,19
"670",2019-07-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Goiás","Estados","Honra de Aval",2592910982,"07",2019,"201907","Demais entes","Goiás","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-07-01,20
"671",2019-07-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",233153591,"07",2019,"201907","Demais entes","Rio Grande do Norte","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-07-01,21
"672",2019-08-25,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",1350524692,"08",2019,"201908","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-08-01,1
"673",2019-08-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",3332555225,"08",2019,"201908","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2019-08-01,2
"674",2019-08-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",567770619,"08",2019,"201908","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2019-08-01,3
"675",2019-08-15,"Externa","Banco Mundial","Organismos Multilaterais","Rio de Janeiro","Estados","Honra de Aval",3568354553,"08",2019,"201908","Estado do Rio de Janeiro","Rio de Janeiro","Banco Mundial",143,2019-08-01,4
"676",2019-08-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",99800395,"08",2019,"201908","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-08-01,5
"677",2019-08-19,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",268473616,"08",2019,"201908","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-08-01,6
"678",2019-08-15,"Interna","Caixa Econômica Federal","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",719384101,"08",2019,"201908","Estado do Rio de Janeiro","Rio de Janeiro","Caixa Econômica Federal",377,2019-08-01,7
"679",2019-08-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",2514401012,"08",2019,"201908","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-08-01,8
"680",2019-08-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",326414006,"08",2019,"201908","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-08-01,9
"681",2019-08-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",277149895,"08",2019,"201908","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-08-01,10
"682",2019-08-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",468146265,"08",2019,"201908","Estado do Rio de Janeiro","Rio de Janeiro","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-08-01,11
"683",2019-08-15,"Interna","Banco do Brasil S/A","Bancos Federais","Rio de Janeiro","Estados","Honra de Aval",887778008,"08",2019,"201908","Estado do Rio de Janeiro","Rio de Janeiro","Banco do Brasil S/A",111,2019-08-01,12
"684",2019-08-26,"Externa","BID","Organismos Multilaterais","Minas Gerais","Estados","Honra de Aval",753526326,"08",2019,"201908","Minas Gerais","Minas Gerais","Demais credores",99,2019-08-01,13
"685",2019-08-15,"Externa","Banco Mundial","Organismos Multilaterais","Minas Gerais","Estados","Honra de Aval",2894167349,"08",2019,"201908","Minas Gerais","Minas Gerais","Banco Mundial",143,2019-08-01,14
"686",2019-08-15,"Externa","BID","Organismos Multilaterais","Minas Gerais","Estados","Honra de Aval",2049780944,"08",2019,"201908","Minas Gerais","Minas Gerais","Demais credores",99,2019-08-01,15
"687",2019-08-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Minas Gerais","Estados","Honra de Aval",410833643,"08",2019,"201908","Minas Gerais","Minas Gerais","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-08-01,16
"688",2019-08-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Minas Gerais","Estados","Honra de Aval",2072880527,"08",2019,"201908","Minas Gerais","Minas Gerais","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-08-01,17
"689",2019-08-16,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Minas Gerais","Estados","Honra de Aval",155886518,"08",2019,"201908","Minas Gerais","Minas Gerais","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-08-01,18
"690",2019-08-14,"Externa","Credit Suisse","Credores Privados","Minas Gerais","Estados","Honra de Aval",12285702663,"08",2019,"201908","Minas Gerais","Minas Gerais","Credit Suisse",14,2019-08-01,19
"691",2019-08-15,"Interna","Caixa Econômica Federal","Bancos Federais","Amapá","Estados","Honra de Aval",950971241,"08",2019,"201908","Demais entes","Amapá","Caixa Econômica Federal",377,2019-08-01,20
"692",2019-08-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Amapá","Estados","Honra de Aval",670341258,"08",2019,"201908","Demais entes","Amapá","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-08-01,21
"693",2019-08-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Amapá","Estados","Honra de Aval",285376508,"08",2019,"201908","Demais entes","Amapá","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-08-01,22
"694",2019-08-15,"Interna","Caixa Econômica Federal","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",300155976,"08",2019,"201908","Demais entes","Rio Grande do Norte","Caixa Econômica Federal",377,2019-08-01,23
"695",2019-08-15,"Interna","Caixa Econômica Federal","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",156169195,"08",2019,"201908","Demais entes","Rio Grande do Norte","Caixa Econômica Federal",377,2019-08-01,24
"696",2019-08-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Rio Grande do Norte","Estados","Honra de Aval",248862288,"08",2019,"201908","Demais entes","Rio Grande do Norte","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-08-01,25
"697",2019-08-15,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",3114298407,"08",2019,"201908","Demais entes","Goiás","Caixa Econômica Federal",377,2019-08-01,26
"698",2019-08-15,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",2793060284,"08",2019,"201908","Demais entes","Goiás","Caixa Econômica Federal",377,2019-08-01,27
"699",2019-08-15,"Interna","Caixa Econômica Federal","Bancos Federais","Goiás","Estados","Honra de Aval",358241306,"08",2019,"201908","Demais entes","Goiás","Caixa Econômica Federal",377,2019-08-01,28
"700",2019-08-15,"Interna","Banco Nacional de Desenvolvimento Econômico e Social","Bancos Federais","Goiás","Estados","Honra de Aval",253390711,"08",2019,"201908","Demais entes","Goiás","Banco Nacional de Desenvolvimento Econômico e Social",266,2019-08-01,29
