Relatório de Estoque de Garantias;;;;;;;;;;;;;;;;;;;;;;;;;
Data de Emissão: 11/05/2022 08:42;;;;;;;;;;;;;;;;;;;;;;;;;
Tipo de Dívida: Interna - Externa;;;;;;;;;;;;;;;;;;;;;;;;;
Selecionar mutuário(s) por: Não Informado;;;;;;;;;;;;;;;;;;;;;;;;;
Credor(es): Não Informado;;;;;;;;;;;;;;;;;;;;;;;;;
Selecionar operação de crédito por: Não Informado;;;;;;;;;;;;;;;;;;;;;;;;;
Tipo de Cálculo: Apropriação;;;;;;;;;;;;;;;;;;;;;;;;;
Posição: Estatístico;;;;;;;;;;;;;;;;;;;;;;;;;
Data de Referência: 30/04/2022;;;;;;;;;;;;;;;;;;;;;;;;;
Detalhamento: Por tranche;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Nome do Contrato;CADIP/ROF;Inscrição Genérica;Tipo de Dívida;Mutuário;Tipo Mutuário;UF;Região;Agrupador de Tipo Mutuário;CAPAG;Credor;Classificação de Credor;Contragarantia;Moeda;Indexador;Tipo de Indexador de Juros;Indexador de Juros;Saldo Principal (Moeda de Origem);Saldo Juros (Moeda de Origem);Saldo Estoque (Moeda de Origem);Saldo Principal (USD);Saldo Juros (USD);Saldo Estoque (USD);Saldo Principal (BRL);Saldo Juros (BRL);Saldo Estoque (BRL)
BNDES - 2010578;10201901037;12529;Interna;CAIXA;Bancos Federais;0;Federal;Garantias a Estatais Federais;;BNDES;Bancos Federais;Dispensa - Art 40 da LRF - Órgãos e entidades do próprio ente;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;290.576.329,27;739.812,81;291.316.142,08;59.071.035,20;150.395,97;59.221.431,17;290.576.329,27;739.812,81;291.316.142,08
BNDES - 2010578;10201901045;12529;Interna;CAIXA;Bancos Federais;0;Federal;Garantias a Estatais Federais;;BNDES;Bancos Federais;Dispensa - Art 40 da LRF - Órgãos e entidades do próprio ente;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;525.422.119,47;1.337.734,61;526.759.854,08;106.812.652,61;271.947,02;107.084.599,64;525.422.119,47;1.337.734,61;526.759.854,08
BNDES - 2010578;10201901525;12529;Interna;CAIXA;Bancos Federais;0;Federal;Garantias a Estatais Federais;;BNDES;Bancos Federais;Dispensa - Art 40 da LRF - Órgãos e entidades do próprio ente;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;71.729.554,54;182.665,65;71.912.220,19;14.581.845,16;37.133,96;14.618.979,12;71.729.554,54;182.665,65;71.912.220,19
BNDES - 2010589;10218951016;12532;Interna;CAIXA;Bancos Federais;0;Federal;Garantias a Estatais Federais;;BNDES;Bancos Federais;Dispensa - Art 40 da LRF - Órgãos e entidades do próprio ente;R$;TJLP;Pós-fixado;100% TJLP + 0%;1.043.556.611,72;2.296.875,75;1.045.853.487,47;212.143.809,18;466.930,08;212.610.739,25;1.043.556.611,72;2.296.875,75;1.045.853.487,47
BNDES - 2010589;10218951113;12532;Interna;CAIXA;Bancos Federais;0;Federal;Garantias a Estatais Federais;;BNDES;Bancos Federais;Dispensa - Art 40 da LRF - Órgãos e entidades do próprio ente;R$;TJLP;Pós-fixado;100% TJLP + 0%;798.013.879,55;1.756.434,40;799.770.313,95;162.227.618,78;357.064,18;162.584.682,96;798.013.879,55;1.756.434,40;799.770.313,95
BNDES - 2010589;10218951121;12532;Interna;CAIXA;Bancos Federais;0;Federal;Garantias a Estatais Federais;;BNDES;Bancos Federais;Dispensa - Art 40 da LRF - Órgãos e entidades do próprio ente;R$;TJLP;Pós-fixado;100% TJLP + 0%;184.157.049,13;405.331,02;184.562.380,15;37.437.142,80;82.399,43;37.519.542,22;184.157.049,13;405.331,02;184.562.380,15
BNDES - 2010589;10218951130;12532;Interna;CAIXA;Bancos Federais;0;Federal;Garantias a Estatais Federais;;BNDES;Bancos Federais;Dispensa - Art 40 da LRF - Órgãos e entidades do próprio ente;R$;TJLP;Pós-fixado;100% TJLP + 0%;124.817.555,52;274.724,36;125.092.279,88;25.374.063,45;55.848,50;25.429.911,95;124.817.555,52;274.724,36;125.092.279,88
BNDES - 2010599;10216821018;12500;Interna;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,9%;126.206.258,91;352.749,92;126.559.008,83;25.656.371,88;71.710,26;25.728.082,13;126.206.258,91;352.749,92;126.559.008,83
BNDES - 2010666;10206241019;12503;Interna;Paraíba;Estados;PB;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;A;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;105.982.757,70;269.834,10;106.252.591,80;21.545.152,10;54.854,36;21.600.006,46;105.982.757,70;269.834,10;106.252.591,80
BNDES - 2011656;10220491019;12502;Interna;Rio Grande do Sul;Estados;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;D;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;62.304.895,97;158.629,44;62.463.525,41;12.665.913,68;32.247,65;12.698.161,33;62.304.895,97;158.629,44;62.463.525,41
BNDES - 2011684;10217631018;12504;Interna;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,9%;179.761.948,37;502.439,52;180.264.387,89;36.543.666,19;102.140,54;36.645.806,73;179.761.948,37;502.439,52;180.264.387,89
BNDES - 2011699;11211191014;12505;Interna;Rio Grande do Sul;Estados;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;D;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 2%;36.019.375,26;101.791,77;36.121.167,03;7.322.350,69;20.693,17;7.343.043,86;36.019.375,26;101.791,77;36.121.167,03
BNDES - 2012725;12200851059;12534;Interna;Rio Grande do Sul;Estados;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;D;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;24.604.901,83;62.644,55;24.667.546,38;5.001.911,29;12.734,96;5.014.646,25;24.604.901,83;62.644,55;24.667.546,38
BNDES - 2012725;12200851016;12534;Interna;Rio Grande do Sul;Estados;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;D;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;114.763.818,91;292.190,85;115.056.009,76;23.330.247,18;59.399,25;23.389.646,43;114.763.818,91;292.190,85;115.056.009,76
BNDES - 2012725;12200851024;12534;Interna;Rio Grande do Sul;Estados;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;D;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;116.324.197,54;296.163,59;116.620.361,13;23.647.455,34;60.206,87;23.707.662,20;116.324.197,54;296.163,59;116.620.361,13
BNDES - 2012725;12200851032;12534;Interna;Rio Grande do Sul;Estados;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;D;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;182.965.368,83;465.833,28;183.431.202,11;37.194.887,04;94.698,88;37.289.585,92;182.965.368,83;465.833,28;183.431.202,11
BNDES - 2012725;12200851040;12534;Interna;Rio Grande do Sul;Estados;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;D;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;11.905.597,66;30.311,87;11.935.909,53;2.420.279,66;6.162,08;2.426.441,73;11.905.597,66;30.311,87;11.935.909,53
BNDES - 2012756;12210411019;12507;Interna;Goiás;Estados;GO;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;C;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 0,8%;1.369.594.497,92;3.358.267,20;1.372.952.765,12;278.423.796,61;682.699,52;279.106.496,13;1.369.594.497,92;3.358.267,20;1.372.952.765,12
BNDES - 2012763;12207151010;12508;Interna;Paraíba;Estados;PB;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;A;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;104.488.728,29;266.030,27;104.754.758,56;21.241.432,03;54.081,09;21.295.513,11;104.488.728,29;266.030,27;104.754.758,56
BNDES - 2012765;12208311029;12535;Interna;Santa Catarina;Estados;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;B;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;28.910.032,08;73.605,49;28.983.637,57;5.877.097,86;14.963,20;5.892.061,06;28.910.032,08;73.605,49;28.983.637,57
BNDES - 2012765;12208311010;12535;Interna;Santa Catarina;Estados;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;B;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;463.155.254,18;1.179.201,99;464.334.456,17;94.154.470,16;239.719,05;94.394.189,22;463.155.254,18;1.179.201,99;464.334.456,17
BNDES - 2012774;12213181014;12509;Interna;Acre;Estados;AC;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;338.245.689,74;861.179,89;339.106.869,63;68.761.702,29;175.068,59;68.936.770,88;338.245.689,74;861.179,89;339.106.869,63
BNDES - 2012780;12211551019;12536;Interna;Espírito Santo;Estados;ES;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;A;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 0,8%;188.333.755,09;461.797,32;188.795.552,41;38.286.222,09;93.878,42;38.380.100,51;188.333.755,09;461.797,32;188.795.552,41
BNDES - 2012780;12211551027;12536;Interna;Espírito Santo;Estados;ES;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;A;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 0,8%;2.465.553.397,87;6.045.572,79;2.471.598.970,66;501.220.426,07;1.228.999,77;502.449.425,84;2.465.553.397,87;6.045.572,79;2.471.598.970,66
BNDES - 2012788;12210751014;12510;Interna;Minas Gerais;Estados;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;1.140.738.567,72;2.904.341,87;1.143.642.909,59;231.899.853,17;590.421,39;232.490.274,56;1.140.738.567,72;2.904.341,87;1.143.642.909,59
BNDES - 2012792;12209521019;12511;Interna;Minas Gerais;Estados;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;56.031.788,71;142.657,99;56.174.446,70;11.390.658,60;29.000,83;11.419.659,43;56.031.788,71;142.657,99;56.174.446,70
BNDES - 2012794;12213061027;12537;Interna;Piauí;Estados;PI;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;126.985.631,36;323.307,81;127.308.939,17;25.814.809,90;65.724,99;25.880.534,89;126.985.631,36;323.307,81;127.308.939,17
BNDES - 2012794;12213061019;12537;Interna;Piauí;Estados;PI;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;442.883.824,77;1.127.590,55;444.011.415,32;90.033.507,10;229.227,00;90.262.734,10;442.883.824,77;1.127.590,55;444.011.415,32
BNDES - 2012798;12211291017;12512;Interna;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;221.268.052,63;563.352,62;221.831.405,25;44.981.409,74;114.523,52;45.095.933,25;221.268.052,63;563.352,62;221.831.405,25
BNDES - 2012828;12212861011;12514;Interna;Pará;Estados;PA;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;633.946.675,96;1.614.040,17;635.560.716,13;128.874.525,01;328.116,97;129.202.641,97;633.946.675,96;1.614.040,17;635.560.716,13
BNDES - 2012831;12211271016;12515;Interna;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;1.723.929.229,14;4.389.156,27;1.728.318.385,41;350.456.227,59;892.268,15;351.348.495,74;1.723.929.229,14;4.389.156,27;1.728.318.385,41
BNDES - 2012861;12211881019;12522;Interna;Mato Grosso do Sul;Estados;MS;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;B;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;316.261.424,83;805.207,54;317.066.632,37;64.292.538,23;163.690,01;64.456.228,25;316.261.424,83;805.207,54;317.066.632,37
BNDES - 2013822;12213611019;12513;Interna;Goiás;Estados;GO;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;C;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;178.142.042,90;453.553,00;178.595.595,90;36.214.356,87;92.202,43;36.306.559,31;178.142.042,90;453.553,00;178.595.595,90
BNDES - 2013834;12212091011;12516;Interna;Paraíba;Estados;PB;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;A;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;628.519.318,57;1.600.222,01;630.119.540,58;127.771.201,76;325.307,88;128.096.509,64;628.519.318,57;1.600.222,01;630.119.540,58
BNDES - 2013838;13200261012;12538;Interna;Santa Catarina;Estados;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;B;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 0,8%;955.545.208,48;2.343.011,84;957.888.220,32;194.252.039,70;476.309,05;194.728.348,75;955.545.208,48;2.343.011,84;957.888.220,32
BNDES - 2013838;13200261020;12538;Interna;Santa Catarina;Estados;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;B;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 0,8%;195.076.383,95;478.330,35;195.554.714,30;39.656.925,85;97.239,40;39.754.165,25;195.076.383,95;478.330,35;195.554.714,30
BNDES - 2013838;13200261039;12538;Interna;Santa Catarina;Estados;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;B;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 0,8%;1.768.902.503,95;4.330.184,63;1.773.232.688,58;359.598.809,53;880.279,85;360.479.089,38;1.768.902.503,95;4.330.184,63;1.773.232.688,58
BNDES - 2013840;12213631010;12517;Interna;Rio Grande do Norte;Estados;RN;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;173.477.044,62;441.675,82;173.918.720,44;35.266.013,01;89.787,93;35.355.800,95;173.477.044,62;441.675,82;173.918.720,44
BNDES - 2013846;12210761010;12518;Interna;Maranhão;Estados;MA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;904.045.833,11;2.301.717,70;906.347.550,81;183.782.771,87;467.914,40;184.250.686,27;904.045.833,11;2.301.717,70;906.347.550,81
BNDES - 2013848;13203361018;12519;Interna;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;2.667.458.945,91;6.791.400,68;2.674.250.346,59;542.265.647,36;1.380.618,54;543.646.265,90;2.667.458.945,91;6.791.400,68;2.674.250.346,59
BNDES - 2013852;12212081016;12520;Interna;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;1.348.159.962,32;3.432.440,64;1.351.592.402,96;274.066.386,60;697.778,18;274.764.164,78;1.348.159.962,32;3.432.440,64;1.351.592.402,96
BNDES - 2013854;12213171019;12521;Interna;Amapá;Estados;AP;Norte;Garantias a Estados, Municípios e Entidades Controladas;C;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;188.395.753,18;479.766,42;188.875.519,60;38.298.825,64;97.531,34;38.396.356,98;188.395.753,18;479.766,42;188.875.519,60
BNDES - 2013858;12214431014;12539;Interna;Amapá;Estados;AP;Norte;Garantias a Estados, Municípios e Entidades Controladas;C;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;472.179.977,79;1.202.179,11;473.382.156,90;95.989.099,18;244.390,05;96.233.489,24;472.179.977,79;1.202.179,11;473.382.156,90
BNDES - 2013858;12214431030;12539;Interna;Amapá;Estados;AP;Norte;Garantias a Estados, Municípios e Entidades Controladas;C;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;10.234.574,79;26.057,42;10.260.632,21;2.080.578,72;5.297,19;2.085.875,91;10.234.574,79;26.057,42;10.260.632,21
BNDES - 2013863;12214441010;12523;Interna;Distrito Federal;Estados;DF;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;B;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;230.083.977,36;585.798,14;230.669.775,50;46.773.592,19;119.086,45;46.892.678,64;230.083.977,36;585.798,14;230.669.775,50
BNDES - 2013871;12212101017;12524;Interna;Pernambuco;Estados;PE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;100.224.782,31;255.174,18;100.479.956,49;20.374.617,78;51.874,16;20.426.491,94;100.224.782,31;255.174,18;100.479.956,49
BNDES - 2013874;13201061017;12541;Interna;Mato Grosso do Sul;Estados;MS;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;B;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,3%;218.095.868,43;568.925,80;218.664.794,22;44.336.538,88;115.656,48;44.452.195,37;218.095.868,43;568.925,80;218.664.794,22
BNDES - 2013874;13201061025;12541;Interna;Mato Grosso do Sul;Estados;MS;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;B;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 0,9%;25.330.672,20;62.921,82;25.393.594,02;5.149.452,58;12.791,33;5.162.243,91;25.330.672,20;62.921,82;25.393.594,02
BNDES - 2013881;12211561014;12525;Interna;Sergipe;Estados;SE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;126.247.609,17;321.428,79;126.569.037,96;25.664.777,94;65.343,01;25.730.120,95;126.247.609,17;321.428,79;126.569.037,96
BNDES - 2013900;12214421035;12542;Interna;Maranhão;Estados;MA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;583.449.011,85;1.485.472,17;584.934.484,02;118.608.894,28;301.980,48;118.910.874,76;583.449.011,85;1.485.472,17;584.934.484,02
BNDES - 2013900;12214421019;12542;Interna;Maranhão;Estados;MA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;594.389.367,73;1.513.326,52;595.902.694,25;120.832.950,69;307.642,97;121.140.593,66;594.389.367,73;1.513.326,52;595.902.694,25
BNDES - 2013900;12214421027;12542;Interna;Maranhão;Estados;MA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;740.525.204,43;1.885.391,11;742.410.595,54;150.540.790,88;383.279,69;150.924.070,57;740.525.204,43;1.885.391,11;742.410.595,54
BNDES - 2013905;12212871017;12526;Interna;Alagoas;Estados;AL;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;83.145.884,80;211.690,98;83.357.575,78;16.902.662,03;43.034,49;16.945.696,53;83.145.884,80;211.690,98;83.357.575,78
BNDES - 2013966;13200271018;12528;Interna;Banco do Brasil;Bancos Federais;0;Federal;Garantias a Estatais Federais;;BNDES;Bancos Federais;Créditos a Receber de Estados decorrentes de contratos de financiamento;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;66.041.937,39;168.144,01;66.210.081,40;13.425.613,91;34.181,87;13.459.795,78;66.041.937,39;168.144,01;66.210.081,40
BNDES - 20141000;12213841014;12527;Interna;Acre;Estados;AC;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,9%;138.401.700,97;386.836,50;138.788.537,47;28.135.573,78;78.639,69;28.214.213,47;138.401.700,97;386.836,50;138.788.537,47
BNDES - 20141008;14204121019;12602;Interna;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;;Pós-fixado;100% IPCA + 4,26443%;405.175.031,17;710.007,65;405.885.038,82;82.367.715,88;144.336,90;82.512.052,78;405.175.031,17;710.007,65;405.885.038,82
BNDES - 2014960;14202691136;12601;Interna;Rio de Janeiro;Municípios;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;IPCA;Pré-fixado;7,65%;121.176.745,98;8.064.580,11;129.241.326,09;24.633.926,12;1.639.442,20;26.273.368,32;121.176.745,98;8.064.580,11;129.241.326,09
BNDES - 2014960;14202691012;12601;Interna;Rio de Janeiro;Municípios;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;1.150.969.426,39;2.930.389,83;1.153.899.816,22;233.979.676,44;595.716,66;234.575.393,10;1.150.969.426,39;2.930.389,83;1.153.899.816,22
BNDES - 2014960;14202691020;12601;Interna;Rio de Janeiro;Municípios;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;402.488.283,90;1.024.742,75;403.513.026,65;81.821.529,12;208.319,15;82.029.848,27;402.488.283,90;1.024.742,75;403.513.026,65
BNDES - 2014960;14202691039;12601;Interna;Rio de Janeiro;Municípios;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;IPCA;Pré-fixado;7,11%;113.533.630,15;7.024.427,09;120.558.057,24;23.080.163,07;1.427.990,30;24.508.153,37;113.533.630,15;7.024.427,09;120.558.057,24
BNDES - 2014976;14205771017;12544;Interna;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1,1%;1.911.119.729,24;4.865.746,80;1.915.985.476,04;388.510.038,27;989.153,87;389.499.192,14;1.911.119.729,24;4.865.746,80;1.915.985.476,04
BNDES - 2014976;14205771025;12544;Interna;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;SELIC Diária;Pré-fixado;1,10%;1.188.137.948,37;464.765,15;1.188.602.713,52;241.535.636,27;94.481,74;241.630.118,01;1.188.137.948,37;464.765,15;1.188.602.713,52
BNDES - 2014998;14206401027;12545;Interna;Rio Grande do Sul;Estados;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;D;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;TJLP;Pós-fixado;100% TJLP + 1%;23.887.515,59;60.077,53;23.947.593,12;4.856.074,40;12.213,11;4.868.287,52;23.887.515,59;60.077,53;23.947.593,12
BNDES - 2014998;14206401019;12545;Interna;Rio Grande do Sul;Estados;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;D;BNDES;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;SELIC Diária;Pré-fixado;1,20%;8.584.990,57;3.658,81;8.588.649,38;1.745.236,03;743,7966295;1.745.979,83;8.584.990,57;3.658,81;8.588.649,38
