Relatório de Estoque de Garantias
Data de Emissão: 13/01/2022 08:15
Tipo de Dívida: Interna - Externa
Selecionar mutuário(s) por: Não Informado
Credor(es): Não Informado
Selecionar operação de crédito por: Não Informado
Tipo de Cálculo: Apropriação
Posição: Estatístico
Data de Referência: 31/12/2021
Detalhamento: Por tranche

Nome do Contrato;CADIP/ROF;Inscrição Genérica;Tipo de Dívida;Mutuário;Tipo Mutuário;UF;Região;Agrupador de Tipo Mutuário;CAPAG;Credor;Classificação de Credor;Contragarantia;Moeda;Indexador;Tipo de Indexador de Juros;Indexador de Juros;Saldo Principal (Moeda de Origem);Saldo Juros (Moeda de Origem);Saldo Estoque (Moeda de Origem);Saldo Principal (USD);Saldo Juros (USD);Saldo Estoque (USD);Saldo Principal (BRL);Saldo Juros (BRL);Saldo Estoque (BRL)
BIRD7908-BR;TA539483;12416;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 4 + 0%;60.362.284,15;18.511,10;60.380.795,25;60.362.284,15;18.511,10;60.380.795,25;336.851.726,699075;103.301,19355;336.955.027,892625;
BIRD7942-BR;TA544296;12150;Externa;Rio de Janeiro;Municípios;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 3 + 0%;839.987.244,00;182.930,56;840.170.174,56;839.987.244,00;182.930,56;840.170.174,56;4.687.548.815,142;1.020.843,99008;4.688.569.659,13208;
BIRD7951-BR;TA552448;12149;Externa;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;49.597.350,46;94.414,07;49.691.764,53;49.597.350,46;94.414,07;49.691.764,53;276.778.014,24203;526.877,717635;277.304.891,959665;
BIRD7952-BR;TA550707;12148;Externa;Santa Catarina;Estados;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;81.009.000,00;211.883,54;81.220.883,54;81.009.000,00;211.883,54;81.220.883,54;452.070.724,50;1.182.416,09497;453.253.140,59497;
BIRD7955-BR;TA548720;11809;Externa;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 4 + 0%;6.375.653,85;5.621,20;6.381.275,05;6.375.653,85;5.621,20;6.381.275,05;35.579.336,309925;31.369,1066;35.610.705,416525;
BIRD7964-BR;TA554471;12147;Externa;CAIXA;Bancos Federais;00;Federal;Garantias a Estatais Federais;;BIRD;Organismos Multilaterais;Dispensa - Art 40 da LRF - Órgãos e entidades do próprio ente;USD;;Pós-fixado;100% Libor + 0,8%;13.116.280,71;26.932,10;13.143.212,81;13.116.280,71;26.932,10;13.143.212,81;73.195.404,502155;150.294,58405;73.345.699,086205;
BIRD8011-BR;TA575220;11810;Externa;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;376.166.000,00;427.784,33;376.593.784,33;376.166.000,00;427.784,33;376.593.784,33;2.099.194.363,00;2.387.250,453565;2.101.581.613,453565;
BIRD8113-BR;TA614602;12146;Externa;Sergipe;Estados;SE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0%;51.210.787,15;10.469,76;51.221.256,91;51.210.787,15;10.469,76;51.221.256,91;285.781.797,690575;58.426,49568;285.840.224,186255;
BIRD8117-BR;TA602444;11812;Externa;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 4 + 0%;349.900.573,74;308.495,67;350.209.069,41;349.900.573,74;308.495,67;350.209.069,41;1.952.620.151,75607;1.721.560,086435;1.954.341.711,842505;
BIRD8124-BR;TA611803;12145;Externa;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,007%;76.575.742,48;5.683,62;76.581.426,10;76.575.742,48;5.683,62;76.581.426,10;427.330.930,90964;31.717,44141;427.362.648,35105;
BIRD8128-BR;TA612804;12143;Externa;Piauí;Estados;PI;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,5%;233.450.000,00;590.628,50;234.040.628,50;233.450.000,00;590.628,50;234.040.628,50;1.302.767.725,00;3.296.002,34425;1.306.063.727,34425;
BIRD8135-BR;TA611048;12142;Externa;Pernambuco;Estados;PE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;63.395.509,54;72.094,78;63.467.604,32;63.395.509,54;72.094,78;63.467.604,32;353.778.640,98797;402.324,91979;354.180.965,90776;
BIRD8142-BR;TA611626;12141;Externa;Pernambuco;Estados;PE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;400.000.000,00;454.888,89;400.454.888,89;400.000.000,00;454.888,89;400.454.888,89;2.232.200.000,00;2.538.507,450645;2.234.738.507,450645;
BIRD8149-BR;TA612353;12140;Externa;São Bernardo do Campo;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;78.420,17;205,11;78.625,28;78.420,17;205,11;78.625,28;437.623,758685;1.144,616355;438.768,37504;
BIRD8155-BR;TA615285;12139;Externa;Rio Grande do Sul;Estados;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;D;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;471.374.897,04;536.058,01;471.910.955,05;471.374.897,04;536.058,01;471.910.955,05;2.630.507.612,93172;2.991.471,724805;2.633.499.084,656525;
BIRD8168-BR;TA623681;12138;Externa;Recife;Municípios;PE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;99.877.624,05;39.507,15;99.917.131,20;99.877.624,05;39.507,15;99.917.131,20;557.367.081,011025;220.469,650575;557.587.550,6616;
BIRD8169-BR;TA654753;12181;Externa;Belo Horizonte;Municípios;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;172.800.000,00;68.352,00;172.868.352,00;172.800.000,00;68.352,00;172.868.352,00;964.310.400,00;381.438,336;964.691.838,336;
BIRD8177-BR;TA621479;12135;Externa;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;629.860.000,00;1.647.433,82;631.507.433,82;629.860.000,00;1.647.433,82;631.507.433,82;3.514.933.730,00;9.193.504,43251;3.524.127.234,43251;
BIRD8185-BR;TA614553;12134;Externa;Tocantins;Estados;TO;Norte;Garantias a Estados, Municípios e Entidades Controladas;C;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 3 + 0%;226.446.537,70;137.543,79;226.584.081,49;226.446.537,70;137.543,79;226.584.081,49;1.263.684.903,63485;767.563,120095;1.264.452.466,754945;
BIRD8187-BR;TA625165;12133;Externa;Minas Gerais;Estados;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;369.000.000,00;702.432,50;369.702.432,50;369.000.000,00;702.432,50;369.702.432,50;2.059.204.500,00;3.919.924,56625;2.063.124.424,56625;
BIRD8191-BR;TA622808;11811;Externa;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;277.500.000,00;946.737,50;278.446.737,50;277.500.000,00;946.737,50;278.446.737,50;1.548.588.750,00;5.283.268,61875;1.553.872.018,61875;
BIRD8200-BR;TA628125;12046;Externa;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;47.890.115,72;163.385,11;48.053.500,83;47.890.115,72;163.385,11;48.053.500,83;267.250.790,77546;911.770,606355;268.162.561,381815;
BIRD8201-BR;TA628487;12132;Externa;Paraná;Estados;PR;Sul;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;305.495.015,12;581.543,71;306.076.558,83;305.495.015,12;581.543,71;306.076.558,83;1.704.814.931,87716;3.245.304,673655;1.708.060.236,550815;
BIRD8257-BR;TA650451;12131;Externa;Sergipe;Estados;SE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;132.570.000,00;547.661,40;133.117.661,40;132.570.000,00;547.661,40;133.117.661,40;739.806.885,00;3.056.224,4427;742.863.109,4427;
BIRD8271-BR;TA651256;12130;Externa;Rio de Janeiro;Municípios;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 3 + 0%;9.357.367,02;17.576,25;9.374.943,27;9.357.367,02;17.576,25;9.374.943,27;52.218.786,65511;98.084,263125;52.316.870,918235;
BIRD8272-BR;TA650979;12129;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;226.394.113,75;89.551,45;226.483.665,20;226.394.113,75;89.551,45;226.483.665,20;1.263.392.351,781875;499.741,866725;1.263.892.093,6486;
BIRD8276-BR;TA652795;12128;Externa;Rio Grande do Norte;Estados;RN;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 1%;258.157.835,46;133.094,71;258.290.930,17;258.157.835,46;133.094,71;258.290.930,17;1.440.649.800,78453;742.735,029155;1.441.392.535,813685;
BIRD8284-BR;TA655102;12126;Externa;Pernambuco;Estados;PE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;473.000.000,00;537.906,11;473.537.906,11;473.000.000,00;537.906,11;473.537.906,11;2.639.576.500,00;3.001.785,046855;2.642.578.285,046855;
BIRD8302-BR;TA671208;12186;Externa;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 4 + 0%;301.312.673,68;796.972,02;302.109.645,70;301.312.673,68;796.972,02;302.109.645,70;1.681.475.375,47124;4.447.502,35761;1.685.922.877,82885;
BIRD8302-BR;TA671208;12186;Externa;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 4 + 0%;30.802.482,00;81.472,56;30.883.954,56;30.802.482,00;81.472,56;30.883.954,56;171.893.250,801;454.657,62108;172.347.908,42208;
BIRD8307-BR;TA668707;11814;Externa;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;500.000.000,00;1.705.833,33;501.705.833,33;500.000.000,00;1.705.833,33;501.705.833,33;2.790.250.000,00;9.519.402,898065;2.799.769.402,898065;
BIRD8310-BR;TA672171;12125;Externa;Acre;Estados;AC;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;214.300.000,00;243.706,72;214.543.706,72;214.300.000,00;243.706,72;214.543.706,72;1.195.901.150,00;1.360.005,35096;1.197.261.155,35096;
BIRD8327-BR;TA666379;11815;Externa;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;6.682.428,28;7.599,41;6.690.027,69;6.682.428,28;7.599,41;6.690.027,69;37.291.291,01654;42.408,507505;37.333.699,524045;
BIRD8353-BR;TA682330;12124;Externa;Espírito Santo;Estados;ES;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;A;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;57.811.328,73;179.385,51;57.990.714,24;57.811.328,73;179.385,51;57.990.714,24;322.616.119,977765;1.001.060,838555;323.617.180,81632;
BIRD8376-BR;TA690458;12123;Externa;Amazonas;Estados;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;189.000.000,00;494.340,00;189.494.340,00;189.000.000,00;494.340,00;189.494.340,00;1.054.714.500,00;2.758.664,37;1.057.473.164,37;
BIRD8379-BR;TA690577;12122;Externa;Rio Grande do Sul;Estados;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;D;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;272.440.000,00;712.581,96;273.152.581,96;272.440.000,00;712.581,96;273.152.581,96;1.520.351.420,00;3.976.563,62778;1.524.327.983,62778;
BIRD8414-BR;TA694020;12111;Externa;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;361.600.000,00;945.784,89;362.545.784,89;361.600.000,00;945.784,89;362.545.784,89;2.017.908.800,00;5.277.952,578645;2.023.186.752,578645;
BIRD8415-BR;TA693198;12106;Externa;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 3 + 0%;133.058.828,12;134.317,48;133.193.145,60;133.058.828,12;134.317,48;133.193.145,60;742.534.790,32366;749.558,69714;743.284.349,0208;
BIRD8442-BR;TA709525;12098;Externa;Acre;Estados;AC;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;76.239.182,27;30.156,83;76.269.339,10;76.239.182,27;30.156,83;76.269.339,10;425.452.756,657735;168.290,189815;425.621.046,84755;
BIRD8554-BR;TA747968;12097;Externa;Manaus;Municípios;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;142.110.000,00;371.696,60;142.481.696,60;142.110.000,00;371.696,60;142.481.696,60;793.044.855,00;2.074.252,8763;795.119.107,8763;
BIRD8567-BR;TA752029;12172;Externa;Piauí;Estados;PI;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;164.720.000,00;187.323,24;164.907.323,24;164.720.000,00;187.323,24;164.907.323,24;919.219.960,00;1.045.357,34082;920.265.317,34082;
BIRD8575-BR;TA752052;12080;Externa;Piauí;Estados;PI;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;101.749.634,25;263.073,66;102.012.707,91;101.749.634,25;263.073,66;102.012.707,91;567.813.833,932125;1.468.082,55963;569.281.916,491755;
BIRD8580-BR;TA754475;12079;Externa;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;162.550.504,46;392.703,40;162.943.207,86;162.550.504,46;392.703,40;162.943.207,86;907.113.090,13903;2.191.481,3237;909.304.571,46273;
BIRD8586-BR;TA751352;12078;Externa;Teresina;Municípios;PI;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 5 + 0%;19.740.627,50;22.214,91;19.762.842,41;19.740.627,50;22.214,91;19.762.842,41;110.162.571,76375;123.970,305255;110.286.542,069005;
BIRD8639-BR;TA772403;12764;Externa;Paraíba;Estados;PB;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;A;BIRD;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 4 + 0%;5.399.328,10;4.155,25;5.403.483,35;5.399.328,10;4.155,25;5.403.483,35;30.130.950,46205;23.188,372625;30.154.138,834675;
BIRD8747-BR;TA802091;12856;Externa;Fortaleza;Municípios;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;BIRD;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 7 + 0%;7.483.250,00;30.693,80;7.513.943,80;7.483.250,00;30.693,80;7.513.943,80;41.760.276,625;171.286,7509;41.931.563,3759;
BIRD8818-BR;TA815238;12687;Externa;Salvador;Municípios;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;BIRD;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 4 + 0%;103.015.536,46;90.825,36;103.106.361,82;103.015.536,46;90.825,36;103.106.361,82;574.878.201,21503;506.850,92148;575.385.052,13651;
BIRD8916-BR;TA838328;12900;Externa;SABESP-SP;Entidades Estaduais Controladas;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BIRD;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 4 + 0%;625.000,00;1.263,19;626.263,19;625.000,00;1.263,19;626.263,19;3.487.812,50;7.049,231795;3.494.861,731795;
BIRD8931-BR;TA840047;13197;Externa;Paraíba;Estados;PB;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;A;BIRD;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 4 + 0%;2.210.473,11;1.948,90;2.212.422,01;2.210.473,11;1.948,90;2.212.422,01;12.335.545,190355;10.875,83645;12.346.421,026805;
BIRD8966-BR;TA842806;12872;Externa;Mato Grosso;Estados;MT;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;A;BIRD;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 7 + 0%;219.918.499,42;135.860,76;220.054.360,18;219.918.499,42;135.860,76;220.054.360,18;1.227.255.186,01331;758.170,97118;1.228.013.356,98449;
BIRD8986-BR;TA842863;12912;Externa;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 7 + 0%;10.750.000,00;39.665,42;10.789.665,42;10.750.000,00;39.665,42;10.789.665,42;59.990.375,00;221.352,87631;60.211.727,87631;
BIRD9006-BR;TA842873;12916;Externa;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 7 + 0%;4.279.600,74;16.434,71;4.296.035,45;4.279.600,74;16.434,71;4.296.035,45;23.882.311,92957;91.713,899155;23.974.025,828725;
BIRD9081-BR;;13332;Externa;São Paulo;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
BIRD9162-BR;TA041021;13295;Externa;Salvador;Municípios;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;BIRD;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 7 + 0%;25.312.500,00;23.099,52;25.335.599,52;25.312.500,00;23.099,52;25.335.599,52;141.256.406,25;128.906,87136;141.385.313,12136;
BIRD9188-BR;;13335;Externa;Amazonas;Estados;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;USD;;;;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;
BNB-02012006/BA;0463A600000101001;12650;Interna;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BNB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;DOLAR-DOS-EUA - PARIDADE VENDA;Pós-fixado;100% BID SCFL 1 + 0%;27.611.592,89484622;85.520,29;27.697.113,18484622;4.947.870,781264456;15.324,84365200255;4.963.195,62491645855;27.611.592,8948463;85.520,29000000026;27.697.113,18484630026;
BNB-05042006/PE;0443A600000101001;12648;Interna;Pernambuco;Estados;PE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BNB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;DOLAR-DOS-EUA - PARIDADE VENDA;Pós-fixado;100% BID SCFL 1 + 0%;141.547.410,7344774;438.409,17;141.985.819,9044774;25.364.646,6686637;78.560,91210465034;25.443.207,58076835034;141.547.410,7344778;438.409,1700000013;141.985.819,9044778013;
BNB-12062006/BA;0463A600000401001;12651;Interna;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BNB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;DOLAR-DOS-EUA - PARIDADE VENDA;Pós-fixado;100% BID SCFL 1 + 0%;28.719.089,1072131;88.950,49;28.808.039,5972131;5.146.329,021989639;15.939,51975629428;5.162.268,54174593328;28.719.089,10721319;88.950,49000000027;28.808.039,59721319027;
BNB-15042004/RN;0353A400000201001;12646;Interna;Rio Grande do Norte;Estados;RN;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BNB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;DOLAR-DOS-EUA - PARIDADE VENDA;Pós-fixado;100% BID SCFL 1 + 0%;43.018.410,07420577;133.239,21;43.151.649,28420577;7.708.701,742533086;23.875,85521010669;7.732.577,59774319269;43.018.410,0742059;133.239,2100000004;43.151.649,2842059004;
BNB-20102005-CE;0163A500000201001;12643;Interna;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BNB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;DOLAR-DOS-EUA - PARIDADE VENDA;Pós-fixado;100% BID SCFL 1 + 0%;76.757.350,87700465;237.737,49;76.995.088,36700465;13.754.565,16029117;42.601,46761042929;13.797.166,62790159929;76.757.350,87700488;237.737,4900000007;76.995.088,3670048807;
BNB-22122004/BA;0463A400000101001;12649;Interna;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BNB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;DOLAR-DOS-EUA - PARIDADE VENDA;Pós-fixado;100% BID SCFL 1 + 0%;18.903.689,48939946;58.549,65;18.962.239,13939946;3.387.454,437666788;10.491,82868918559;3.397.946,26635597359;18.903.689,48939952;58.549,65000000018;18.962.239,13939952018;
BNB-25082005/CE;0163A500000101001;12642;Interna;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BNB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;DOLAR-DOS-EUA - PARIDADE VENDA;Pós-fixado;100% BID SCFL 1 + 0%;43.297.211,92716798;134.102,73;43.431.314,65716798;7.758.661,75560758;24.030,59403279283;7.782.692,34964037283;43.297.211,92716811;134.102,7300000004;43.431.314,6571681104;
BNB-26052006/MG;0343A600000101001;12645;Interna;Minas Gerais;Estados;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BNB;Bancos Federais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;R$;DOLAR-DOS-EUA - PARIDADE VENDA;Pós-fixado;100% BID SCFL 1 + 0%;50.748.492,92244351;157.181,29;50.905.674,21244351;9.093.897,127935427;28.166,16611414756;9.122.063,29404957456;50.748.492,92244366;157.181,2900000005;50.905.674,2124436605;
