Relatório de Estoque de Garantias;;;;;;;;;;;;;;;;;;;;;;;;;
Data de Emissão: 21/05/2019 15:59;;;;;;;;;;;;;;;;;;;;;;;;;
Tipo de Dívida: Interna - Externa;;;;;;;;;;;;;;;;;;;;;;;;;
Selecionar mutuário(s) por: Não Informado;;;;;;;;;;;;;;;;;;;;;;;;;
Credor(es): Não Informado;;;;;;;;;;;;;;;;;;;;;;;;;
Selecionar operação de crédito por: Não Informado;;;;;;;;;;;;;;;;;;;;;;;;;
Tipo de Cálculo: Apropriação;;;;;;;;;;;;;;;;;;;;;;;;;
Posição: Estatístico;;;;;;;;;;;;;;;;;;;;;;;;;
Data de Referência: 30/04/2019;;;;;;;;;;;;;;;;;;;;;;;;;
Detalhamento: Por tranche;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;
Nome do Contrato;CADIP/ROF;Inscrição Genérica;Tipo de Dívida;Mutuário;Tipo Mutuário;UF;Região;Agrupador de Tipo Mutuário;CAPAG;Credor;Classificação de Credor;Contragarantia;Moeda;Indexador;Tipo de Indexador de Juros;Indexador de Juros;Saldo Principal (Moeda de Origem);Saldo Juros (Moeda de Origem);Saldo Estoque (Moeda de Origem);Saldo Principal (USD);Saldo Juros (USD);Saldo Estoque (USD);Saldo Principal (BRL);Saldo Juros (BRL);Saldo Estoque (BRL)
BID3678/OC-BR;TA761400;12633;Externa;Fortaleza;Municípios;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;12.464.662,41;19.362,91;12.484.025,32;12.464.662,41;19.362,91;12.484.025,32;49.176.832,61;76.392,49;49.253.225,09
BID3682/OCBR;TA767010;12397;Externa;Salvador;Municípios;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;579.000,00;2.758,26;581.758,26;579.000,00;2.758,26;581.758,26;2.284.328,70;10.882,16;2.295.210,86
BID3703/OC-BR;TA770328;12632;Externa;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;13.130.588,24;20.397,38;13.150.985,62;13.130.588,24;20.397,38;13.150.985,62;51.804.109,78;80.473,78;51.884.583,57
BID3708/OC-BR;TA774993;12681;Externa;Santo André;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;300.030,00;2.299,30;302.329,30;300.030,00;2.299,30;302.329,30;1.183.708,36;9.071,43;1.192.779,79
BID4299/OC-BR;TA808347;12631;Externa;Paraná;Estados;PR;Sul;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;5.679.942,91;27.058,31;5.707.001,22;5.679.942,91;27.058,31;5.707.001,22;22.409.078,76;106.753,15;22.515.831,91
BID4302/OC-BR;;12688;Externa;Salvador;Municípios;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;USD;;;;0;0;0;0;0;0;0;0;0
BID4358/OC-BR;TA811823;12686;Externa;FINEP;Estatais Federais;0;Federal;Garantias a Estatais Federais;;BID;Organismos Multilaterais;Dispensa - Art 40 da LRF - Órgãos e entidades do próprio ente;USD;;Pós-fixado;100% BID SCFL 1 + 0%;298.671.730,82;4.072.573,16;302.744.303,98;298.671.730,82;4.072.573,16;302.744.303,98;1.178.349.579,60;16.067.522,89;1.194.417.102,49
BID4404/OC-BR;TA825422;12711;Externa;CELESC-SC;Entidades Estaduais Controladas;SC;Sul;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;80.078.631,05;124.396,12;80.203.027,17;80.078.631,05;124.396,12;80.203.027,17;315.934.223,08;490.780,01;316.425.003,09
BID4436/OC-BR;TA819620;12712;Externa;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;8.701.007,93;13.516,36;8.714.524,29;8.701.007,93;13.516,36;8.714.524,29;34.328.086,59;53.326,10;34.381.412,68
BID4444/OC-BR;;12713;Externa;João Pessoa;Municípios;PB;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;USD;;;;0;0;0;0;0;0;0;0;0
BID4445/OC-BR;;12714;Externa;Maracanaú;Municípios;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;USD;;;;0;0;0;0;0;0;0;0;0
BID4458/OC-BR;;12763;Externa;Maranhão;Estados;MA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BID;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;USD;;;;0;0;0;0;0;0;0;0;0
BID4459/OC-BR;;12762;Externa;Pará;Estados;PA;Norte;Garantias a Estados, Municípios e Entidades Controladas;A;BID;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;USD;;;;0;0;0;0;0;0;0;0;0
BID4460/OC-BR;;12756;Externa;Piauí;Estados;PI;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BID;Organismos Multilaterais;Receitas próprias e Transferências Constitucionais - Art 155, 157 e 159 da CF/88;USD;;;;0;0;0;0;0;0;0;0;0
BID776/OC-BR;Linha015;11836;Externa;Rio Grande do Sul;Estados;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;D;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCL 1 + 0%;10.429.814,87;72.254,33;10.502.069,20;10.429.814,87;72.254,33;10.502.069,20;41.148.748,61;285.065,01;41.433.813,61
BID841/OC-BR;CR721009;12021;Externa;Banco do Nordeste;Bancos Federais;0;Federal;Garantias a Estatais Federais;;BID;Organismos Multilaterais;Dispensa - Resolução do SF nº 96, de 15.12.1989;USD;;Pós-fixado;100% BID SCL 1 + 0%;28.939.914,69;296.463,66;29.236.378,35;28.939.914,69;296.463,66;29.236.378,35;114.176.645,43;1.169.638,08;115.346.283,50
BID844/OC-BR;linha023;11949;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;81.192.534,39;201.802,38;81.394.336,77;81.192.534,39;201.802,38;81.394.336,77;320.328.905,93;796.170,93;321.125.076,86
BID849/OC-BR;linha013;12656;Externa;São Paulo;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pré-fixado;4%;1.973.306,46;185.544,87;2.158.851,33;1.973.306,46;185.544,87;2.158.851,33;7.785.285,98;732.030,18;8.517.316,15
BID849/OC-BR;linha013;12656;Externa;São Paulo;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% SCFLibor10 + 0%;18.610.667,16;248.465,15;18.859.132,31;18.610.667,16;248.465,15;18.859.132,31;73.424.665,15;980.269,56;74.404.934,70
BID858/OC-BR;LINHA014;11829;Externa;Rio de Janeiro;Municípios;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;166.666,71;2.897,26;169.563,97;166.666,71;2.897,26;169.563,97;657.550,17;11.430,56;668.980,73
BID858/OC-BR;LINHA014;11829;Externa;Rio de Janeiro;Municípios;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% SCFLibor10 + 0%;2.765.877,20;56.642,89;2.822.520,09;2.765.877,20;56.642,89;2.822.520,09;10.912.215,32;223.473,19;11.135.688,51
BID878/OC-BR;LINHA019;11830;Externa;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;-0,02;0;-0,02;-0,02;0;-0,02;-0,078906;0;-0,078906
BID878/OC-BR;LINHA019;11830;Externa;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;1.176.122,23;7.308,07;1.183.430,30;1.176.122,23;7.308,07;1.183.430,30;4.640.155,03;28.832,53;4.668.987,56
BID878/OC-BR;LINHA019;11830;Externa;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% SCFLibor10 + 0%;35.564.589,07;258.988,16;35.823.577,23;35.564.589,07;258.988,16;35.823.577,23;140.312.973,26;1.021.785,99;141.334.759,25
BID898/OC-BR;linha018;11948;Externa;Rio de Janeiro;Municípios;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pré-fixado;4,63%;21.228.073,86;385.065,63;21.613.139,49;21.228.073,86;385.065,63;21.613.139,49;83.751.119,80;1.519.199,43;85.270.319,23
BID911/SF-BR;Linha016;11891;Externa;Rio Grande do Sul;Estados;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;D;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pré-fixado;3%;1.841.635,85;14.228,53;1.855.864,38;1.841.635,85;14.228,53;1.855.864,38;7.265.805,92;56.135,82;7.321.941,74
BID938/OC-BR;Linha020;11837;Externa;São Paulo;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCL 1 + 0%;25.371.728,78;203.814,92;25.575.543,70;25.371.728,78;203.814,92;25.575.543,70;100.099.081,56;804.111,00;100.903.192,56
BID939/OC-BR;Li000019;12026;Externa;Campinas;Municípios;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% CPS BID + 0%;3.923.688,46;21.816,78;3.945.505,24;3.923.688,46;21.816,78;3.945.505,24;15.480.128,08;86.073,74;15.566.201,82
BID950/OC-BR;li000024;12027;Externa;Paraná;Estados;PR;Sul;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% CPS BID + 0%;26.068.326,42;410.044,06;26.478.370,48;26.068.326,42;410.044,06;26.478.370,48;102.847.368,22;1.617.746,83;104.465.115,05
BID955/OC-BR;LINHA024;11839;Externa;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BID;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% BID SCFL 1 + 0%;9.555.039,51;154.461,79;9.709.501,30;9.555.039,51;154.461,79;9.709.501,30;37.697.497,38;609.398,10;38.306.895,48
BIRD4625-1-BR;46464646;12371;Externa;Pernambuco;Estados;PE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 2 + 0%;10.275.555,83;76.039,11;10.351.594,94;10.275.555,83;76.039,11;10.351.594,94;40.540.150,42;299.997,10;40.840.147,52
BIRD4735-BR;mv000006;12055;Externa;Maranhão;Estados;MA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 1 + 0%;3.772.568,48;10.785,35;3.783.353,83;3.772.568,48;10.785,35;3.783.353,83;14.883.914,42;42.551,44;14.926.465,87
BIRD4754-BR;mv000007;12056;Externa;Pernambuco;Estados;PE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% VSL 1 + 0%;7.829.444,07;22.383,51;7.851.827,58;7.829.444,07;22.383,51;7.851.827,58;30.889.505,69;88.309,66;30.977.815,35
BIRD7246-BR;mv000011;12067;Externa;Betim;Municípios;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,5%;5.193.646,81;35.870,79;5.229.517,60;5.193.646,81;35.870,79;5.229.517,60;20.490.494,76;141.521,03;20.632.015,79
BIRD7248-BR;mv000012;12068;Externa;Espírito Santo;Estados;ES;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;A;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,5%;7.477.200,00;115.846,75;7.593.046,75;7.477.200,00;115.846,75;7.593.046,75;29.499.797,16;457.050,18;29.956.847,34
BIRD7265-BR;mv000013;12069;Externa;Amapá;Estados;AP;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,5%;309.461,34;4.794,59;314.255,93;309.461,34;4.794,59;314.255,93;1.220.917,82;18.916,10;1.239.833,92
BIRD7321-BR;mv000014;12071;Externa;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,5%;5.119.224,85;35.356,78;5.154.581,63;5.119.224,85;35.356,78;5.154.581,63;20.196.877,80;139.493,10;20.336.370,90
BIRD7326-BR;mv000015;12072;Externa;Distrito Federal;Estados;DF;Centro-Oeste;Garantias a Estados, Municípios e Entidades Controladas;C;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,5%;11.419.176,67;49.026,33;11.468.203,00;11.419.176,67;49.026,33;11.468.203,00;45.052.077,72;193.423,58;45.245.501,30
BIRD7327-BR;mv000016;12076;Externa;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,5%;15.821.285,00;245.124,44;16.066.409,44;15.821.285,00;245.124,44;16.066.409,44;62.419.715,71;967.089,45;63.386.805,16
BIRD7329-BR;mv000017;12077;Externa;Minas Gerais;Estados;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,5%;8.680.687,91;12.152,96;8.692.840,87;8.680.687,91;12.152,96;8.692.840,87;34.247.918,01;47.947,07;34.295.865,08
BIRD7344-BR;mv000018;12081;Externa;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,5%;17.973.271,04;278.465,88;18.251.736,92;17.973.271,04;278.465,88;18.251.736,92;70.909.946,23;1.098.631,44;72.008.577,67
BIRD7377-BR;mv000019;12082;Externa;Minas Gerais;Estados;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,5%;59.656.655,00;412.028,63;60.068.683,63;59.656.655,00;412.028,63;60.068.683,63;235.363.400,97;1.625.576,55;236.988.977,53
BIRD7387-BR;mv000020;12083;Externa;Ceará;Estados;CE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,5%;12.480.000,00;122.304,00;12.602.304,00;12.480.000,00;122.304,00;12.602.304,00;49.237.344,00;482.525,97;49.719.869,97
BIRD7399-BR;mv000021;12084;Externa;Piauí;Estados;PI;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,5%;7.483.540,90;32.129,34;7.515.670,24;7.483.540,90;32.129,34;7.515.670,24;29.524.813,91;126.759,89;29.651.573,80
BIRD7411-BR;mv000022;12085;Externa;Bahia;Estados;BA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,5%;37.806.265,74;485.600,48;38.291.866,22;37.806.265,74;485.600,48;38.291.866,22;149.157.060,22;1.915.839,57;151.072.899,80
BIRD7414-BR;mv000023;12086;Externa;Pará;Estados;PA;Norte;Garantias a Estados, Municípios e Entidades Controladas;A;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,05%;15.832.239,64;212.442,27;16.044.681,91;15.832.239,64;212.442,27;16.044.681,91;62.462.935,05;838.148,49;63.301.083,54
BIRD7437-BR;mv000024;12087;Externa;Uberaba;Municípios;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,05%;6.658.162,99;24.757,27;6.682.920,26;6.658.162,99;24.757,27;6.682.920,26;26.268.450,44;97.674,86;26.366.125,30
BIRD7488-BR;mv000025;12088;Externa;Rio Grande do Norte;Estados;RN;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,05%;11.654.337,05;156.381,78;11.810.718,83;11.654.337,05;156.381,78;11.810.718,83;45.979.855,96;616.973,04;46.596.829,00
BIRD7489-BR;mv000026;12089;Externa;Rio Grande do Norte;Estados;RN;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;C;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,05%;9.281.292,77;124.539,48;9.405.832,25;9.281.292,77;124.539,48;9.405.832,25;36.617.484,37;491.345,61;37.108.829,98
BIRD7497-BR;mv000027;12090;Externa;Recife;Municípios;PE;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,95%;10.015.043,75;145.663,25;10.160.707,00;10.015.043,75;145.663,25;10.160.707,00;39.512.352,11;574.685,22;40.087.037,33
BIRD7499-BR;mv000028;12091;Externa;Pelotas;Municípios;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,05%;7.904.938,85;67.093,17;7.972.032,02;7.904.938,85;67.093,17;7.972.032,02;31.187.355,24;264.702,68;31.452.057,93
BIRD7506-BR;mv000029;12092;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,05%;391.102.130,10;5.247.938,75;396.350.068,85;391.102.130,10;5.247.938,75;396.350.068,85;1.543.015.233,88;20.704.692,75;1.563.719.926,63
BIRD7508-BR;TA444120;11806;Externa;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pré-fixado;3,27%;1.759.078,96;31.708,38;1.790.787,34;1.759.078,96;31.708,38;1.790.787,34;6.940.094,22;125.099,07;7.065.193,29
BIRD7508-BR;TA444120;11806;Externa;Rio de Janeiro;Estados;RJ;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;D;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pré-fixado;4,54%;13.640.921,04;25.804,08;13.666.725,12;13.640.921,04;25.804,08;13.666.725,12;53.817.525,78;101.804,84;53.919.330,62
BIRD7513-BR;mv000031;12093;Externa;Amazonas;Estados;AM;Norte;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,0005%;12.075.978,75;143.930,57;12.219.909,32;12.075.978,75;143.930,57;12.219.909,32;47.643.358,96;567.849,28;48.211.208,24
BIRD7523-BR;mv000032;12094;Externa;Teresina;Municípios;PI;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,05%;22.226.312,01;158.103,17;22.384.415,18;22.226.312,01;158.103,17;22.384.415,18;87.689.468,77;623.764,44;88.313.233,21
BIRD7536-BR;mv000033;12095;Externa;São Paulo;Estados;SP;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;B;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,05%;66.500.000,00;892.319,17;67.392.319,17;66.500.000,00;892.319,17;67.392.319,17;262.362.450,00;3.520.466,82;265.882.916,82
BIRD7547-BR;mv000034;12096;Externa;Minas Gerais;Estados;MG;Sudeste;Garantias a Estados, Municípios e Entidades Controladas;;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,05%;767.227.011,32;930.262,75;768.157.274,07;767.227.011,32;930.262,75;768.157.274,07;3.026.940.727,76;3.670.165,63;3.030.610.893,39
BIRD7578-BR;mv000035;12101;Externa;São Luís;Municípios;MA;Nordeste;Garantias a Estados, Municípios e Entidades Controladas;;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 0,05%;18.716.046,98;251.138,16;18.967.185,14;18.716.046,98;251.138,16;18.967.185,14;73.840.420,15;990.815,38;74.831.235,53
BIRD7581-BR;mv000036;12102;Externa;Uruguaiana;Municípios;RS;Sul;Garantias a Estados, Municípios e Entidades Controladas;;BIRD;Organismos Multilaterais;Transferências Constitucionais - Art. 155, 157 e 159 da CF/88;USD;;Pós-fixado;100% Libor + 1,25%;1.623.379,82;8.525,45;1.631.905,27;1.623.379,82;8.525,45;1.631.905,27;6.404.720,40;33.635,46;6.438.355,86
